customer_id,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,lifetime_revenue,txn_count,total_tickets,customer_health_score,is_churned
C003720,SMB,APAC,Pro,Paid Search,8,167.12,1085,1.8,2,16.7,0.165,0,4170.81,25,3,40.2,1
C003721,SMB,North America,Starter,Organic,16,55.88,547,25.0,3,17.5,0.588,1,411.35,7,3,70.2,0
C003722,Mid-Market,Europe,Pro,Organic,50,150.59,628,17.0,1,15.8,0.429,0,2238.39,15,1,63.1,0
C003723,SMB,North America,Pro,Organic,11,138.26,387,3.0,2,30.6,0.931,1,1313.25,9,2,63.7,0
C003724,Mid-Market,Europe,Business,Sales,37,476.63,40,6.9,3,7.1,0.451,1,365.85,1,5,48.9,1
C003725,SMB,North America,Starter,Referral,15,47.85,1448,11.0,0,74.9,0.265,0,1249.54,27,1,60.3,0
C003726,Enterprise,North America,Starter,Organic,183,53.04,44,14.7,2,31.2,0.19,0,114.62,2,3,53.9,1
C003727,SMB,North America,Enterprise,Paid Search,6,1387.03,1304,7.0,0,44.4,0.7,2,49415.75,37,0,62.7,0
C003728,Mid-Market,APAC,Business,Organic,66,409.27,707,0.0,1,56.5,0.586,1,7582.72,17,1,54.7,1
C003729,SMB,Europe,Starter,Organic,8,49.87,973,12.0,2,85.6,0.75,0,839.89,16,2,73.8,0
C003730,SMB,APAC,Enterprise,Paid Search,5,1067.29,547,12.0,2,57.7,0.27,0,6870.51,7,3,56.6,0
C003731,Startup,North America,Free,Organic,7,0.0,428,24.0,1,28.8,0.701,0,11.63,4,1,78.8,0
C003732,SMB,LATAM,Business,Organic,13,440.21,231,1.9,3,8.2,0.265,0,534.49,1,3,41.0,1
C003733,Startup,North America,Starter,Paid Search,5,57.53,886,15.8,2,43.5,0.488,1,374.88,7,3,63.1,1
C003734,Mid-Market,APAC,Starter,Paid Search,41,46.69,126,4.0,0,61.6,0.216,0,276.44,6,2,51.2,0
C003735,Mid-Market,APAC,Enterprise,Paid Search,55,1455.98,999,26.0,0,38.5,0.462,0,21218.88,15,0,75.9,0
C003736,Enterprise,Europe,Free,Paid Search,425,0.0,1169,19.0,3,36.6,0.437,0,112.81,25,3,64.2,0
C003737,SMB,Europe,Business,Paid Search,13,468.26,918,10.0,1,40.3,0.969,0,9047.13,20,1,75.5,0
C003738,SMB,APAC,Pro,Paid Search,9,174.03,705,26.0,2,-11.7,0.418,1,2092.29,12,3,64.6,0
C003739,Startup,APAC,Free,Paid Search,3,0.0,505,10.0,0,38.7,0.261,0,35.13,7,0,55.6,0
C003740,SMB,North America,Enterprise,Sales,14,1206.7,270,17.0,0,53.3,0.494,0,7215.389999999999,5,0,70.3,0
C003741,SMB,APAC,Pro,Organic,16,143.98,1139,0.0,1,33.9,0.473,0,3409.61,23,2,51.1,0
C003742,Mid-Market,North America,Business,Partner,57,493.97,1027,2.0,0,63.1,0.538,0,10225.84,20,1,59.2,0
C003743,Enterprise,Europe,Business,Organic,301,417.28,118,6.1,3,63.9,0.677,0,957.47,3,4,62.6,1
C003744,SMB,Europe,Free,Paid Search,15,0.0,832,6.0,0,22.4,0.211,0,112.0,13,0,48.9,0
C003745,Mid-Market,APAC,Starter,Paid Search,67,51.92,1115,6.0,0,46.0,0.073,0,1068.98,21,0,47.1,0
C003746,Enterprise,Europe,Starter,Referral,484,55.48,51,3.1,2,36.1,0.414,0,57.04,1,2,50.8,1
C003747,Startup,North America,Pro,Sales,5,162.44,818,17.0,3,-15.7,0.715,0,3644.93,22,3,65.6,0
C003748,Startup,Europe,Free,Paid Search,3,0.0,52,1.4,1,30.3,0.37,0,0.0,1,1,48.9,1
C003749,SMB,North America,Starter,Organic,10,57.45,146,21.0,0,9.2,0.284,0,81.36,2,1,63.2,0
C003750,Mid-Market,Europe,Business,Referral,43,394.57,165,23.0,2,38.3,0.269,0,1868.74,5,3,64.4,0
C003751,Startup,Europe,Starter,Organic,3,55.85,628,23.0,2,52.1,0.703,1,650.9,12,2,76.8,0
C003752,Mid-Market,APAC,Pro,Paid Search,15,160.28,319,2.8,2,29.6,0.447,1,694.12,4,2,48.9,1
C003753,SMB,North America,Pro,Referral,21,178.42,87,24.0,1,12.5,0.559,0,541.21,3,1,72.9,0
C003754,Mid-Market,North America,Free,Paid Search,18,0.0,1076,3.0,1,40.8,0.438,0,116.34,24,1,53.4,0
C003755,Startup,Europe,Starter,Partner,4,54.45,1407,2.0,0,96.1,0.288,1,1087.62,22,0,53.0,0
C003756,Startup,North America,Free,Organic,7,0.0,1002,20.0,1,-19.3,0.2,1,106.62,21,2,53.4,0
C003757,SMB,North America,Pro,Organic,18,144.47,550,14.0,1,40.8,0.403,1,992.4399999999999,7,1,60.2,1
C003758,Enterprise,North America,Free,Sales,83,0.0,678,2.1,2,21.4,0.222,1,62.55,10,2,40.7,1
C003759,SMB,Europe,Business,Organic,21,378.99,1345,11.0,1,24.3,0.481,0,10116.86,26,2,60.2,0
C003760,Mid-Market,North America,Business,Paid Search,33,366.75,659,11.0,3,32.4,0.539,0,5282.63,14,3,59.7,0
C003761,Startup,Europe,Free,Paid Search,7,0.0,1211,20.0,2,26.4,0.512,0,99.51,21,2,67.9,0
C003762,Mid-Market,APAC,Business,Paid Search,41,469.83,738,14.0,1,50.0,0.391,0,8512.47,20,1,62.7,0
C003763,Enterprise,Europe,Enterprise,Organic,262,1500.75,637,16.0,3,29.0,0.391,1,23584.49,15,4,57.4,0
C003764,SMB,North America,Free,Organic,17,0.0,550,1.0,1,-19.0,0.308,0,8.66,9,2,41.7,1
C003765,SMB,North America,Enterprise,Paid Search,14,1393.36,871,27.0,1,67.0,0.358,0,24504.53,17,2,75.0,0
C003766,Startup,North America,Starter,Paid Search,1,44.15,877,15.0,1,63.2,0.628,0,547.84,12,1,72.1,0
C003767,Enterprise,Europe,Pro,Referral,115,168.47,490,18.0,0,19.8,0.532,2,1487.92,9,1,65.0,0
C003768,Startup,APAC,Starter,Paid Search,6,57.25,389,13.0,4,36.2,0.698,0,230.06,3,4,65.2,0
C003769,Enterprise,North America,Business,Sales,407,501.2,305,6.0,2,65.4,0.306,0,2407.23,5,3,53.1,0
C003770,Enterprise,North America,Business,Organic,390,500.04,984,18.0,0,60.8,0.696,0,10267.52,21,1,78.0,0
C003771,SMB,North America,Enterprise,Paid Search,8,1332.35,854,8.0,5,68.9,0.48,0,23277.4,17,6,55.9,0
C003772,Mid-Market,North America,Enterprise,Sales,48,1240.85,988,6.0,0,44.4,0.661,0,23546.92,18,0,64.6,0
C003773,SMB,LATAM,Free,Referral,11,0.0,706,15.0,2,54.2,0.422,0,41.49,13,3,63.5,0
C003774,Enterprise,North America,Pro,Paid Search,180,143.73,1279,9.0,1,70.2,0.516,0,3602.11,25,2,64.0,0
C003775,Enterprise,North America,Starter,Paid Search,274,47.91,845,25.0,1,26.4,0.762,0,783.37,17,1,81.3,0
C003776,SMB,North America,Free,Referral,19,0.0,1191,18.0,0,46.0,0.42,2,230.3,32,2,64.3,0
C003777,Mid-Market,North America,Free,Organic,73,0.0,699,10.0,1,-18.7,0.725,0,95.22,18,1,62.3,0
C003778,SMB,North America,Enterprise,Organic,5,1067.57,244,0.0,5,-4.5,0.615,0,2723.5299999999997,2,7,45.5,0
C003779,SMB,Europe,Pro,Paid Search,15,141.98,51,4.6,0,47.5,0.251,0,324.05,2,1,51.4,1
C003780,Enterprise,North America,Free,Referral,301,0.0,822,2.0,0,51.3,0.073,0,24.89,9,1,44.1,1
C003781,SMB,North America,Enterprise,Partner,11,1313.83,1380,6.0,1,25.3,0.652,0,29264.579999999998,23,2,60.9,0
C003782,Mid-Market,Europe,Business,Paid Search,17,466.76,1135,7.0,0,19.8,0.356,1,11936.29,26,0,51.9,0
C003783,Mid-Market,Europe,Starter,Sales,61,51.58,1311,18.0,1,26.1,0.451,0,1057.58,22,1,65.7,0
C003784,Enterprise,North America,Pro,Organic,492,160.0,375,2.0,2,39.8,0.311,2,1191.82,7,2,43.1,0
C003785,Startup,APAC,Pro,Referral,1,151.91,52,2.3,0,-22.8,0.168,2,193.32,1,1,35.8,1
C003786,SMB,North America,Pro,Organic,12,161.17,668,1.0,1,46.6,0.663,1,2048.59,12,4,56.9,0
C003787,SMB,LATAM,Pro,Referral,5,147.78,1208,25.0,2,35.8,0.204,0,2718.88,20,3,64.0,0
C003788,Startup,LATAM,Pro,Paid Search,3,159.83,1430,27.0,2,41.2,0.366,0,3971.01,24,2,71.2,0
C003789,Mid-Market,Europe,Free,Organic,27,0.0,65,8.0,0,31.9,0.408,0,0.0,5,1,57.6,0
C003790,Startup,North America,Pro,Paid Search,1,137.27,1008,12.0,1,0.4,0.547,0,3347.37,23,1,60.7,0
C003791,SMB,APAC,Starter,Referral,5,56.04,1300,8.0,1,7.5,0.498,0,2334.13,40,1,56.3,0
C003792,Startup,North America,Starter,Paid Search,5,46.3,1207,14.0,0,73.1,0.371,0,1114.93,25,0,65.9,0
C003793,Startup,North America,Starter,Organic,3,54.75,1095,15.0,2,18.9,0.645,0,1047.06,21,2,66.6,0
C003794,Startup,Europe,Pro,Organic,4,157.78,523,7.0,3,55.2,0.16,0,1776.99,11,3,47.1,0
C003795,Mid-Market,Europe,Starter,Partner,57,57.04,185,18.0,1,7.9,0.688,3,230.18,4,2,65.0,0
C003796,SMB,APAC,Starter,Partner,6,43.4,1067,0.0,1,34.6,0.36,1,976.25,23,1,45.8,0
C003797,Startup,APAC,Starter,Paid Search,3,46.08,478,18.0,0,24.0,0.393,0,447.02,10,3,65.3,0
C003798,SMB,APAC,Enterprise,Organic,14,1242.83,1368,21.0,2,27.8,0.221,0,43024.44,34,4,60.2,0
C003799,Mid-Market,APAC,Starter,Referral,78,59.15,1446,1.0,0,26.5,0.126,0,1720.51,28,1,42.3,0
C003800,Startup,Europe,Starter,Paid Search,7,44.94,1382,20.0,0,71.1,0.113,0,1659.25,35,0,63.4,0
C003801,Mid-Market,Europe,Starter,Organic,78,54.34,140,20.0,1,83.2,0.494,0,147.61,3,1,74.5,0
C003802,SMB,LATAM,Pro,Paid Search,12,172.65,629,27.0,1,40.9,0.308,2,2355.17,13,1,66.9,0
C003803,SMB,LATAM,Starter,Paid Search,24,44.58,309,22.0,2,24.7,0.476,0,318.79,8,4,68.4,0
C003804,Mid-Market,APAC,Starter,Sales,48,45.48,1429,0.0,3,1.8,0.227,1,1057.7,23,5,35.5,0
C003805,SMB,APAC,Business,Partner,7,402.7,1429,2.0,1,0.0,0.444,1,11458.87,27,1,46.6,0
C003806,Enterprise,Europe,Business,Organic,269,389.33,247,3.0,3,71.2,0.472,1,1308.17,3,3,52.5,0
C003807,SMB,North America,Pro,Referral,24,138.88,1314,16.0,0,-1.7,0.668,0,2756.4900000000002,21,1,69.2,0
C003808,Startup,APAC,Pro,Organic,6,141.49,1238,19.0,2,24.0,0.776,2,1990.75,16,2,70.6,0
C003809,Mid-Market,North America,Enterprise,Sales,68,1292.84,718,18.0,2,38.9,0.529,0,19122.9,16,2,67.8,0
C003810,SMB,North America,Enterprise,Paid Search,4,1176.65,593,9.0,1,-30.0,0.577,1,8398.98,6,1,53.8,0
C003811,Mid-Market,Europe,Pro,Sales,58,183.99,1133,5.0,2,3.7,0.228,1,3825.02,22,2,41.7,0
C003812,Startup,Europe,Business,Referral,3,403.6,825,1.0,0,1.5,0.307,0,6062.41,15,0,45.3,0
C003813,Startup,Europe,Business,Referral,7,425.04,495,10.0,0,18.4,0.39,0,4072.86,9,1,57.5,0
C003814,Mid-Market,North America,Enterprise,Organic,32,1236.08,827,8.0,1,41.5,0.489,0,19631.0,16,1,59.5,0
C003815,SMB,North America,Free,Referral,6,0.0,913,8.0,0,60.7,0.18,0,75.23,21,0,53.6,0
C003816,SMB,North America,Enterprise,Referral,5,1212.98,1358,2.0,2,18.4,0.404,0,29093.04,22,2,47.7,0
C003817,SMB,North America,Pro,Paid Search,17,155.29,814,8.0,4,23.5,0.211,0,3011.95,18,5,44.8,0
C003818,SMB,North America,Pro,Paid Search,13,178.12,313,23.0,2,32.0,0.497,0,719.26,4,2,70.6,0
C003819,SMB,APAC,Starter,Partner,12,57.6,564,6.0,2,14.9,0.371,0,1150.65,19,2,50.0,0
C003820,SMB,North America,Starter,Sales,5,43.21,183,24.0,2,45.4,0.34,0,197.79,4,2,68.2,0
C003821,Mid-Market,North America,Business,Referral,46,400.93,1280,2.0,1,46.2,0.637,1,11979.44,30,1,57.0,0
C003822,Mid-Market,North America,Pro,Paid Search,28,162.68,1445,17.0,0,-33.0,0.427,0,4514.6,28,0,59.7,0
C003823,Startup,Europe,Starter,Partner,4,53.71,677,3.0,1,51.0,0.211,0,813.83,15,1,47.6,0
C003824,Enterprise,APAC,Pro,Organic,384,164.1,1205,10.0,1,38.2,0.282,0,4967.01,29,2,54.7,0
C003825,SMB,North America,Free,Paid Search,24,0.0,611,7.9,2,41.5,0.498,3,51.41,7,3,52.1,1
C003826,Mid-Market,North America,Pro,Referral,32,169.88,168,6.8,0,64.5,0.237,0,1482.69,8,0,54.6,1
C003827,Startup,APAC,Pro,Partner,1,160.62,978,14.0,0,-9.7,0.476,0,4017.96,25,0,60.8,0
C003828,SMB,North America,Pro,Referral,17,145.89,675,5.5,0,3.6,0.401,0,729.7,6,2,52.3,1
C003829,SMB,APAC,Free,Paid Search,15,0.0,486,18.0,2,33.2,0.62,0,85.58,9,2,70.0,0
C003830,Mid-Market,LATAM,Free,Paid Search,15,0.0,1246,22.0,2,-23.0,0.814,0,137.82,27,3,73.8,0
C003831,SMB,Europe,Starter,Referral,15,49.41,177,16.0,1,29.7,0.692,1,269.51,5,2,69.5,0
C003832,Startup,LATAM,Pro,Organic,4,151.4,1171,14.0,1,56.2,0.481,0,4181.49,27,1,66.0,0
C003833,SMB,Europe,Enterprise,Sales,14,1109.2,305,2.0,0,44.9,0.534,2,8403.55,7,1,53.3,0
C003834,SMB,Europe,Business,Sales,22,448.79,517,26.0,0,37.0,0.391,0,4440.89,10,0,73.6,0
C003835,SMB,North America,Business,Sales,17,376.93,1259,15.0,0,29.2,0.41,1,7452.79,20,0,61.6,0
C003836,Mid-Market,North America,Starter,Sales,79,49.89,424,8.0,1,24.3,0.372,0,344.26,6,1,54.2,0
C003837,SMB,North America,Free,Paid Search,17,0.0,1180,3.0,2,22.9,0.79,1,187.05,25,2,58.7,0
C003838,Mid-Market,Europe,Business,Paid Search,34,438.62,603,16.0,1,40.7,0.386,0,6090.66,15,2,63.4,0
C003839,Mid-Market,Europe,Pro,Referral,69,173.01,88,21.0,1,-3.8,0.463,0,125.83,1,2,65.8,0
C003840,SMB,North America,Free,Organic,4,0.0,97,13.2,0,71.6,0.361,1,0.0,4,0,62.8,1
C003841,Startup,Europe,Pro,Referral,2,167.71,215,24.0,0,16.6,0.245,0,490.90999999999997,3,0,65.4,0
C003842,Startup,North America,Pro,Organic,4,147.12,754,25.0,1,48.9,0.476,0,2432.36,17,1,75.0,0
C003843,Startup,North America,Starter,Referral,2,54.68,660,17.0,0,37.0,0.741,0,695.81,13,1,76.1,0
C003844,SMB,North America,Free,Paid Search,21,0.0,1031,26.0,0,6.2,0.378,0,166.81,25,0,70.2,0
C003845,Mid-Market,APAC,Pro,Referral,40,153.28,144,1.4,1,67.3,0.408,2,537.46,3,3,49.7,1
C003846,SMB,Europe,Free,Paid Search,5,0.0,778,11.0,0,62.0,0.274,1,101.88,17,1,57.2,0
C003847,Startup,APAC,Starter,Partner,7,51.1,357,4.6,0,-4.3,0.606,0,162.37,3,1,56.9,1
C003848,SMB,North America,Business,Sales,6,397.3,946,19.0,2,33.2,0.434,0,7169.0199999999995,17,4,65.3,0
C003849,SMB,Europe,Enterprise,Paid Search,17,1159.69,402,8.0,1,40.2,0.054,0,9206.09,7,2,46.3,0
C003850,SMB,LATAM,Starter,Organic,19,52.0,1140,8.0,2,-16.8,0.393,1,1022.75,19,2,47.3,0
C003851,SMB,North America,Free,Organic,18,0.0,411,25.0,1,-18.0,0.499,0,16.52,9,1,69.0,0
C003852,Startup,Europe,Pro,Partner,1,146.34,1395,18.0,2,14.2,0.41,0,5349.53,36,2,61.8,0
C003853,SMB,North America,Starter,Partner,7,44.46,1311,17.0,1,2.2,0.721,0,1100.21,27,1,70.5,0
C003854,SMB,North America,Business,Partner,7,407.22,957,5.0,1,8.9,0.046,0,10081.92,25,3,40.2,0
C003855,Mid-Market,Europe,Pro,Organic,24,180.61,771,14.0,1,2.2,0.504,0,2744.07,16,2,61.3,0
C003856,SMB,North America,Starter,Organic,6,50.69,443,2.2,2,31.9,0.692,2,265.46,5,3,53.9,1
C003857,Mid-Market,Europe,Business,Sales,27,436.73,947,17.0,1,12.7,0.327,0,5860.91,13,1,59.8,0
C003858,Startup,LATAM,Starter,Partner,2,50.11,1434,25.0,0,62.8,0.383,0,1546.39,33,0,75.1,0
C003859,SMB,North America,Pro,Organic,8,142.38,995,7.0,0,39.5,0.347,0,3160.78,22,1,55.6,0
C003860,SMB,North America,Enterprise,Organic,3,1088.29,832,22.0,1,54.9,0.226,0,13695.62,13,2,65.4,0
C003861,Mid-Market,APAC,Starter,Organic,75,50.59,683,7.5,1,-7.2,0.182,1,104.85,2,1,42.9,1
C003862,SMB,Europe,Starter,Referral,12,51.74,540,13.0,3,19.3,0.464,0,535.3,11,3,58.0,0
C003863,SMB,APAC,Business,Referral,5,437.72,1106,26.0,1,38.4,0.392,1,8911.74,20,1,70.3,0
C003864,Mid-Market,North America,Pro,Partner,28,166.07,588,4.0,1,46.3,0.433,1,1029.53,7,1,52.7,0
C003865,Startup,Europe,Starter,Partner,1,50.09,557,9.0,0,18.8,0.593,1,326.0,7,0,60.7,1
C003866,Mid-Market,LATAM,Free,Referral,73,0.0,350,5.6,1,22.5,0.241,0,41.43,6,2,48.0,1
C003867,SMB,North America,Starter,Paid Search,12,47.8,714,19.0,1,25.2,0.183,1,778.17,16,2,56.5,0
C003868,Mid-Market,APAC,Pro,Paid Search,49,172.38,301,3.0,1,27.6,0.395,0,1093.29,6,1,50.8,0
C003869,SMB,Europe,Starter,Paid Search,4,56.5,1144,20.0,0,89.1,0.347,1,1446.93,26,0,70.2,0
C003870,SMB,APAC,Starter,Sales,4,52.58,443,1.0,3,42.8,0.39,0,270.54,5,3,47.4,0
C003871,Startup,North America,Starter,Partner,7,44.92,1395,9.0,1,36.0,0.141,0,1450.63,31,2,49.4,0
C003872,Enterprise,Europe,Pro,Paid Search,335,181.06,1313,25.0,3,3.5,0.542,1,4506.51,23,3,67.4,0
C003873,Startup,North America,Business,Referral,1,415.49,224,17.0,0,4.1,0.466,1,1743.6,5,1,62.6,0
C003874,SMB,LATAM,Pro,Organic,11,163.62,781,13.0,3,29.7,0.377,0,2618.09,16,3,56.4,0
C003875,Mid-Market,North America,Pro,Paid Search,34,168.78,573,9.0,2,63.3,0.734,0,915.02,6,3,68.4,0
C003876,Mid-Market,North America,Business,Partner,33,422.3,598,2.0,0,30.0,0.377,0,5808.45,12,1,51.1,0
C003877,Mid-Market,APAC,Starter,Sales,65,53.27,467,3.0,3,31.1,0.56,0,430.6,8,3,53.1,0
C003878,Startup,North America,Starter,Organic,5,47.89,1109,20.0,0,16.4,0.597,0,913.77,20,1,72.4,0
C003879,Mid-Market,Europe,Free,Paid Search,59,0.0,1206,7.0,0,-8.5,0.438,0,107.72,31,0,53.5,0
C003880,SMB,North America,Starter,Sales,15,51.63,1400,2.0,0,45.9,0.421,0,1797.48,34,1,54.0,0
C003881,SMB,Europe,Enterprise,Referral,22,1215.03,224,6.1,4,28.6,0.121,2,1746.0,2,5,36.9,1
C003882,Startup,North America,Starter,Partner,4,46.49,1141,11.0,2,46.2,0.425,0,942.67,20,3,59.2,0
C003883,SMB,Europe,Business,Organic,16,437.79,638,26.0,1,38.9,0.705,0,3780.84,9,1,81.8,0
C003884,SMB,Europe,Free,Organic,20,0.0,810,1.5,0,10.9,0.494,0,49.1,7,2,52.2,1
C003885,Mid-Market,North America,Pro,Paid Search,60,146.91,1228,7.0,1,40.6,0.185,0,3384.41,23,1,49.4,0
C003886,Startup,North America,Starter,Organic,4,54.81,869,4.0,1,2.7,0.677,0,963.93,18,1,57.7,0
C003887,Mid-Market,North America,Starter,Referral,51,53.51,1342,2.8,1,40.4,0.362,0,354.12,7,1,50.9,1
C003888,Mid-Market,APAC,Starter,Referral,31,54.47,1208,14.0,3,33.4,0.445,0,1372.7,25,5,59.7,0
C003889,Startup,North America,Pro,Referral,2,155.14,1261,6.0,0,73.5,0.27,1,2633.79,18,0,53.8,0
C003890,Mid-Market,North America,Pro,Organic,59,167.28,282,20.0,1,13.3,0.802,1,936.86,6,2,74.7,0
C003891,Mid-Market,North America,Business,Paid Search,21,371.42,649,22.0,1,1.8,0.295,0,3383.15,9,1,62.2,0
C003892,SMB,Europe,Enterprise,Referral,8,1172.24,137,13.0,2,24.7,0.561,0,6495.889999999999,5,2,62.9,0
C003893,Mid-Market,APAC,Pro,Organic,66,174.78,837,6.0,2,50.2,0.522,1,2893.65,17,2,56.0,0
C003894,Mid-Market,Europe,Enterprise,Organic,42,1405.73,1173,22.0,2,-34.9,0.288,0,35183.16,25,2,56.8,0
C003895,SMB,APAC,Free,Paid Search,14,0.0,590,27.0,3,56.9,0.14,1,83.16,12,3,62.5,0
C003896,SMB,Europe,Starter,Organic,12,55.12,131,25.0,1,29.8,0.302,0,172.32,3,1,67.9,0
C003897,SMB,APAC,Starter,Organic,24,47.88,699,25.0,1,6.5,0.851,1,654.52,13,1,80.0,0
C003898,Mid-Market,APAC,Pro,Paid Search,18,173.61,1435,22.0,4,25.8,0.655,1,6213.18,35,4,68.9,0
C003899,SMB,North America,Pro,Referral,18,152.43,1026,20.0,0,16.5,0.124,1,2965.22,19,1,56.2,0
C003900,Startup,LATAM,Pro,Organic,5,145.03,138,26.0,1,4.4,0.575,1,381.61,3,1,72.4,0
C003901,Mid-Market,APAC,Business,Partner,44,402.49,719,9.0,0,-13.5,0.608,0,4714.48,12,0,59.9,0
C003902,Mid-Market,Europe,Starter,Partner,75,56.19,99,26.0,2,53.3,0.217,1,180.42000000000002,3,4,65.1,0
C003903,Enterprise,North America,Business,Paid Search,391,470.87,732,0.0,0,21.0,0.227,2,6501.7,14,1,39.9,0
C003904,SMB,North America,Pro,Paid Search,19,162.7,1443,23.0,1,25.2,0.638,0,4414.97,29,1,75.7,0
C003905,Mid-Market,Europe,Pro,Organic,60,183.08,212,9.0,2,56.1,0.483,1,598.56,3,2,58.1,0
C003906,SMB,Europe,Starter,Organic,7,48.1,369,8.0,1,36.4,0.235,0,598.71,12,1,51.3,0
C003907,Startup,Europe,Starter,Paid Search,6,52.64,438,18.0,1,-4.0,0.092,0,404.06,9,1,51.9,0
C003908,Mid-Market,North America,Starter,Sales,60,52.09,73,1.4,2,51.8,0.5,1,227.0,4,2,51.4,1
C003909,SMB,Europe,Business,Paid Search,22,432.57,1180,27.0,1,72.1,0.547,0,11711.38,28,1,81.2,0
C003910,Mid-Market,North America,Pro,Paid Search,72,144.63,165,20.0,0,47.6,0.452,0,178.34,1,0,71.2,0
C003911,Enterprise,North America,Starter,Sales,189,60.88,1128,0.0,1,13.4,0.52,0,1252.21,20,1,50.4,1
C003912,SMB,North America,Business,Referral,13,467.0,72,23.0,1,-1.8,0.568,0,768.03,2,2,70.9,0
C003913,SMB,APAC,Pro,Referral,24,180.3,1187,3.0,2,12.5,0.557,0,5987.3,34,2,52.6,0
C003914,Startup,Europe,Enterprise,Paid Search,2,1313.77,674,23.0,2,37.6,0.436,0,8861.15,7,2,69.4,0
C003915,SMB,LATAM,Pro,Sales,16,167.03,332,22.0,2,70.7,0.514,0,1631.12,8,2,74.1,0
C003916,Mid-Market,APAC,Pro,Partner,21,137.0,1349,18.0,0,16.0,0.149,0,4108.08,29,1,57.1,0
C003917,SMB,APAC,Pro,Partner,10,153.41,1365,16.0,1,18.8,0.587,0,3690.85,24,1,67.3,0
C003918,Mid-Market,Europe,Pro,Referral,46,138.13,245,23.0,0,60.5,0.323,0,575.77,4,0,71.3,0
C003919,Startup,APAC,Starter,Paid Search,4,57.07,1374,23.0,0,24.1,0.591,0,2062.96,36,0,75.7,0
C003920,SMB,LATAM,Free,Sales,23,0.0,583,19.0,1,77.8,0.283,0,117.66,18,1,66.7,0
C003921,Mid-Market,APAC,Enterprise,Sales,28,1112.16,119,4.0,1,31.3,0.701,0,2748.55,2,2,61.2,0
C003922,SMB,North America,Pro,Partner,4,158.34,581,18.0,1,64.2,0.778,1,2345.16,14,2,77.3,0
C003923,SMB,Europe,Pro,Organic,10,162.98,773,5.0,0,44.6,0.16,1,2638.32,17,2,46.7,0
C003924,SMB,North America,Pro,Referral,12,179.24,864,1.0,1,52.7,0.236,0,4050.45,22,2,46.7,0
C003925,Enterprise,North America,Pro,Paid Search,242,173.15,548,4.0,3,30.6,0.758,0,2365.86,14,3,59.9,0
C003926,Enterprise,APAC,Free,Partner,480,0.0,643,12.0,1,32.2,0.433,1,129.01,17,1,58.4,0
C003927,Enterprise,APAC,Starter,Organic,217,58.76,743,7.1,1,45.5,0.418,1,285.65,5,1,54.9,1
C003928,Mid-Market,North America,Free,Referral,44,0.0,1241,0.0,2,55.0,0.14,0,65.1,28,4,41.7,0
C003929,SMB,North America,Free,Sales,20,0.0,513,2.0,3,48.2,0.273,0,63.21,11,3,45.3,0
C003930,Mid-Market,APAC,Free,Organic,72,0.0,403,2.0,1,-9.2,0.218,2,63.17,9,1,36.9,0
C003931,SMB,North America,Business,Referral,21,455.87,447,5.0,0,41.4,0.443,0,3548.0699999999997,8,1,56.9,0
C003932,SMB,North America,Starter,Referral,24,58.31,1353,15.0,3,18.6,0.608,1,1301.47,23,3,62.0,0
C003933,Enterprise,APAC,Business,Organic,135,393.95,455,22.0,2,21.4,0.677,0,1972.35,6,2,74.1,0
C003934,Startup,APAC,Enterprise,Organic,6,1059.75,417,1.0,2,46.4,0.332,0,6855.549999999999,7,3,47.5,0
C003935,SMB,Europe,Starter,Paid Search,15,57.16,1198,22.0,1,77.4,0.307,0,1039.82,20,2,70.1,0
C003936,Mid-Market,Europe,Pro,Referral,58,148.39,246,25.0,1,29.2,0.696,1,745.84,5,2,77.6,0
C003937,SMB,North America,Pro,Paid Search,18,159.02,711,2.0,3,84.3,0.54,0,1696.5,12,3,56.9,0
C003938,Mid-Market,North America,Enterprise,Organic,58,1489.2,785,12.0,2,7.6,0.549,1,13589.07,9,2,57.9,0
C003939,Startup,APAC,Pro,Organic,2,163.53,427,22.0,1,65.8,0.494,0,1637.11,11,1,74.5,0
C003940,SMB,APAC,Starter,Paid Search,3,45.26,731,9.4,0,45.8,0.584,0,500.8,10,0,65.5,1
C003941,SMB,North America,Starter,Organic,22,58.74,682,2.8,1,40.2,0.521,0,469.06,7,1,55.6,1
C003942,Startup,North America,Enterprise,Partner,4,1132.98,1014,4.0,2,69.6,0.139,0,32038.01,28,3,46.7,0
C003943,Startup,North America,Starter,Organic,2,54.97,134,6.4,5,19.1,0.383,0,70.19,1,5,46.6,1
C003944,Startup,North America,Business,Referral,6,353.72,74,23.0,1,66.9,0.576,0,374.57,1,2,78.0,0
C003945,Mid-Market,North America,Starter,Referral,60,48.82,1274,26.0,1,29.8,0.109,0,1077.47,23,3,63.0,0
C003946,Mid-Market,North America,Pro,Referral,37,141.17,412,13.0,1,18.9,0.664,1,1693.25,11,1,64.9,0
C003947,SMB,APAC,Pro,Organic,6,157.46,1427,14.0,1,1.8,0.42,0,3639.17,22,4,58.8,0
C003948,SMB,North America,Free,Partner,6,0.0,933,15.0,2,74.6,0.374,0,91.27,18,2,64.1,0
C003949,SMB,APAC,Free,Referral,13,0.0,73,13.0,1,63.5,0.592,1,15.11,3,1,67.2,0
