event_id,customer_id,opened_at,resolved_at,sla_due_at,status,reason,category,priority,channel,csat,resolved_hours,within_sla,created_at
E00006407,C003748,2025-11-18 15:14:00,2025-11-19 11:17:20,2025-11-20 15:14:00,resolved,How-to,How-to,medium,email,5,20.1,True,2025-11-18
E00006408,C003749,2025-09-29 19:45:00,2025-09-29 21:59:45,2025-09-30 03:45:00,resolved,Bug,Bug,critical,chat,3,2.2,True,2025-09-29
E00006409,C003750,2025-12-01 10:38:00,2025-12-02 07:23:43,2025-12-03 10:38:00,resolved,Bug,Bug,medium,portal,5,20.8,True,2025-12-01
E00006410,C003750,2025-09-01 18:54:00,2025-09-08 06:23:07,2025-09-04 18:54:00,closed_unresolved,Feature Request,Feature Request,low,phone,3,155.5,False,2025-09-01
E00006411,C003751,2024-08-23 11:08:00,2024-08-29 05:54:25,2024-08-26 11:08:00,resolved,How-to,How-to,low,chat,3,138.8,False,2024-08-23
E00006412,C003751,2024-10-13 07:29:00,2024-10-13 11:56:25,2024-10-13 15:29:00,resolved,Bug,Bug,critical,phone,3,4.5,True,2024-10-13
E00006413,C003751,2024-04-17 21:24:00,2024-04-18 13:34:02,2024-04-18 21:24:00,resolved,Bug,Bug,high,phone,5,16.2,True,2024-04-17
E00006414,C003752,2025-10-25 13:29:00,2025-10-25 18:34:09,2025-10-26 13:29:00,resolved,Bug,Bug,high,email,5,5.1,True,2025-10-25
E00006415,C003752,2025-11-22 21:30:00,2025-11-28 17:23:16,2025-11-25 21:30:00,resolved,How-to,How-to,low,phone,3,139.9,False,2025-11-22
E00006416,C003753,2025-12-08 07:53:00,2025-12-09 10:01:57,2025-12-10 07:53:00,resolved,How-to,How-to,medium,phone,5,26.1,True,2025-12-08
E00006417,C003754,2025-02-09 04:47:00,2025-02-14 08:42:55,2025-02-11 04:47:00,resolved,Bug,Bug,medium,email,2,123.9,False,2025-02-09
E00006418,C003756,2025-07-04 07:13:00,,2025-07-07 07:13:00,pending,How-to,How-to,low,chat,,,,2025-07-04
E00006419,C003757,2025-02-12 11:46:00,2025-02-12 18:47:02,2025-02-15 11:46:00,resolved,Billing,Billing,low,chat,5,7.0,True,2025-02-12
E00006420,C003758,2024-05-27 01:31:00,2024-05-31 11:40:22,2024-05-29 01:31:00,resolved,Outage,Outage,medium,portal,3,106.2,False,2024-05-27
E00006421,C003758,2024-10-12 20:38:00,2024-10-13 16:29:18,2024-10-13 20:38:00,resolved,Billing,Billing,high,phone,5,19.9,True,2024-10-12
E00006422,C003758,2024-10-25 13:45:00,2024-10-26 20:43:02,2024-10-28 13:45:00,resolved,Feature Request,Feature Request,low,email,5,31.0,True,2024-10-25
E00006423,C003759,2025-09-22 07:27:00,2025-09-24 17:18:15,2025-09-25 07:27:00,resolved,Bug,Bug,low,portal,4,57.9,True,2025-09-22
E00006424,C003760,2024-12-22 06:27:00,2024-12-23 06:48:19,2024-12-24 06:27:00,resolved,Feature Request,Feature Request,medium,chat,3,24.4,True,2024-12-22
E00006425,C003760,2024-08-06 20:20:00,2024-08-07 14:40:15,2024-08-08 20:20:00,resolved,How-to,How-to,medium,portal,5,18.3,True,2024-08-06
E00006426,C003760,2025-05-21 22:09:00,2025-05-22 01:31:15,2025-05-23 22:09:00,resolved,Outage,Outage,medium,email,4,3.4,True,2025-05-21
E00006427,C003761,2024-12-16 07:46:00,2024-12-19 05:17:37,2024-12-18 07:46:00,resolved,Bug,Bug,medium,portal,3,69.5,False,2024-12-16
E00006428,C003761,2025-05-20 18:42:00,2025-05-25 03:26:45,2025-05-22 18:42:00,resolved,How-to,How-to,medium,chat,4,104.7,False,2025-05-20
E00006429,C003762,2025-07-24 11:39:00,2025-07-25 19:37:11,2025-07-26 11:39:00,resolved,How-to,How-to,medium,portal,4,32.0,True,2025-07-24
E00006430,C003763,2024-08-19 07:52:00,2024-08-19 14:57:40,2024-08-19 15:52:00,resolved,Feature Request,Feature Request,critical,portal,5,7.1,True,2024-08-19
E00006431,C003763,2024-05-16 19:02:00,2024-05-18 02:00:21,2024-05-18 19:02:00,resolved,Bug,Bug,medium,email,4,31.0,True,2024-05-16
E00006432,C003763,2024-08-03 20:43:00,,2024-08-05 20:43:00,pending,Feature Request,Feature Request,medium,email,,,,2024-08-03
E00006433,C003764,2025-02-13 14:09:00,2025-02-13 15:35:28,2025-02-14 14:09:00,resolved,How-to,How-to,high,email,5,1.4,True,2025-02-13
E00006434,C003765,2024-07-01 23:02:00,,2024-07-02 23:02:00,escalated,How-to,How-to,high,phone,,,,2024-07-01
E00006435,C003766,2025-10-28 22:45:00,,2025-10-30 22:45:00,escalated,Outage,Outage,medium,email,,,,2025-10-28
E00006436,C003767,2024-10-02 14:07:00,2024-10-03 08:15:32,2024-10-05 14:07:00,resolved,Outage,Outage,low,email,5,18.1,True,2024-10-02
E00006437,C003767,2025-09-13 15:53:00,2025-09-14 09:09:41,2025-09-14 15:53:00,resolved,Billing,Billing,high,phone,3,17.3,True,2025-09-13
E00006438,C003767,2025-08-27 22:57:00,2025-08-31 20:12:15,2025-08-30 22:57:00,resolved,Bug,Bug,low,phone,4,93.3,False,2025-08-27
E00006439,C003768,2025-08-30 23:29:00,,2025-08-31 07:29:00,pending,Bug,Bug,critical,phone,,,,2025-08-30
E00006440,C003768,2025-06-28 13:01:00,2025-06-29 00:53:24,2025-06-30 13:01:00,resolved,Billing,Billing,medium,chat,5,11.9,True,2025-06-28
E00006441,C003768,2025-02-26 13:34:00,2025-02-27 06:51:00,2025-02-27 13:34:00,resolved,Billing,Billing,high,chat,4,17.3,True,2025-02-26
E00006442,C003768,2025-01-23 20:41:00,2025-01-24 08:22:03,2025-01-24 20:41:00,resolved,Outage,Outage,high,chat,5,11.7,True,2025-01-23
E00006443,C003768,2025-02-15 12:24:00,2025-02-16 20:20:38,2025-02-17 12:24:00,resolved,Billing,Billing,medium,chat,5,31.9,True,2025-02-15
E00006444,C003769,2025-07-22 11:47:00,2025-07-22 15:49:41,2025-07-24 11:47:00,resolved,Billing,Billing,medium,phone,5,4.0,True,2025-07-22
E00006445,C003769,2025-07-30 21:42:00,2025-08-08 10:31:43,2025-08-02 21:42:00,resolved,Outage,Outage,low,email,3,204.8,False,2025-07-30
E00006446,C003770,2023-10-21 07:13:00,2023-10-29 13:24:03,2023-10-24 07:13:00,resolved,Feature Request,Feature Request,low,chat,3,198.2,False,2023-10-21
E00006447,C003771,2023-09-27 22:01:00,,2023-09-28 22:01:00,escalated,Bug,Bug,high,phone,,,,2023-09-27
E00006448,C003771,2024-08-01 02:54:00,,2024-08-03 02:54:00,pending,Bug,Bug,medium,email,,,,2024-08-01
E00006449,C003771,2025-07-02 23:49:00,2025-07-03 19:11:41,2025-07-04 23:49:00,resolved,Outage,Outage,medium,chat,5,19.4,True,2025-07-02
E00006450,C003771,2024-12-07 00:02:00,2024-12-09 19:48:36,2024-12-10 00:02:00,resolved,Billing,Billing,low,email,5,67.8,True,2024-12-07
E00006451,C003771,2024-12-17 05:06:00,2024-12-18 11:35:05,2024-12-19 05:06:00,resolved,Billing,Billing,medium,email,3,30.5,True,2024-12-17
E00006452,C003771,2025-02-08 16:07:00,2025-02-11 05:20:43,2025-02-11 16:07:00,resolved,Bug,Bug,low,chat,4,61.2,True,2025-02-08
E00006453,C003773,2024-12-10 04:01:00,2024-12-10 21:21:59,2024-12-13 04:01:00,resolved,Feature Request,Feature Request,low,chat,5,17.3,True,2024-12-10
E00006454,C003773,2025-09-17 09:22:00,2025-09-19 12:48:41,2025-09-20 09:22:00,resolved,Billing,Billing,low,chat,3,51.4,True,2025-09-17
E00006455,C003774,2024-06-22 18:41:00,2024-06-23 06:03:17,2024-06-23 18:41:00,resolved,Bug,Bug,high,phone,4,11.4,True,2024-06-22
E00006456,C003774,2023-10-04 04:31:00,2023-10-09 23:28:15,2023-10-06 04:31:00,resolved,How-to,How-to,medium,portal,1,139.0,False,2023-10-04
E00006457,C003775,2023-12-17 12:00:00,2023-12-18 02:12:58,2023-12-18 12:00:00,resolved,Billing,Billing,high,email,5,14.2,True,2023-12-17
E00006458,C003777,2024-03-08 21:52:00,2024-03-09 12:16:44,2024-03-09 21:52:00,resolved,How-to,How-to,high,portal,4,14.4,True,2024-03-08
E00006459,C003777,2025-06-02 09:42:00,2025-06-04 07:52:56,2025-06-05 09:42:00,resolved,Feature Request,Feature Request,low,portal,5,46.2,True,2025-06-02
E00006460,C003778,2025-10-20 02:11:00,2025-10-21 08:58:10,2025-10-22 02:11:00,resolved,Bug,Bug,medium,email,3,30.8,True,2025-10-20
E00006461,C003778,2025-08-10 07:28:00,2025-08-11 07:53:46,2025-08-13 07:28:00,resolved,Billing,Billing,low,portal,5,24.4,True,2025-08-10
E00006462,C003778,2025-07-03 06:05:00,2025-07-03 11:12:08,2025-07-06 06:05:00,resolved,Billing,Billing,low,phone,4,5.1,True,2025-07-03
E00006463,C003778,2025-08-29 08:12:00,2025-09-06 16:14:52,2025-09-01 08:12:00,resolved,Bug,Bug,low,chat,2,200.0,False,2025-08-29
E00006464,C003778,2025-10-11 07:29:00,2025-10-11 14:34:25,2025-10-12 07:29:00,resolved,Bug,Bug,high,email,5,7.1,True,2025-10-11
E00006465,C003779,2025-12-03 13:56:00,2025-12-04 20:18:40,2025-12-06 13:56:00,resolved,Feature Request,Feature Request,low,portal,5,30.4,True,2025-12-03
E00006466,C003781,2022-11-23 03:32:00,2022-11-26 09:30:59,2022-11-25 03:32:00,resolved,Billing,Billing,medium,chat,3,78.0,False,2022-11-23
E00006467,C003781,2024-03-18 22:20:00,2024-03-20 09:30:58,2024-03-21 22:20:00,resolved,Billing,Billing,low,phone,4,35.2,True,2024-03-18
E00006468,C003783,2025-05-11 14:17:00,2025-05-12 10:52:33,2025-05-14 14:17:00,resolved,Feature Request,Feature Request,low,email,4,20.6,True,2025-05-11
E00006469,C003784,2025-05-26 15:43:00,2025-05-26 22:06:33,2025-05-29 15:43:00,resolved,How-to,How-to,low,phone,4,6.4,True,2025-05-26
E00006470,C003784,2024-12-31 09:49:00,2025-01-02 07:57:42,2025-01-03 09:49:00,resolved,Billing,Billing,low,portal,4,46.1,True,2024-12-31
E00006471,C003786,2025-12-17 12:14:00,2025-12-17 14:26:05,2025-12-19 12:14:00,resolved,Billing,Billing,medium,phone,4,2.2,True,2025-12-17
E00006472,C003787,2024-02-26 23:16:00,2024-03-04 12:44:21,2024-02-29 23:16:00,resolved,Bug,Bug,low,email,1,157.5,False,2024-02-26
E00006473,C003787,2025-06-12 07:06:00,2025-06-13 12:12:17,2025-06-14 07:06:00,resolved,Bug,Bug,medium,chat,5,29.1,True,2025-06-12
E00006474,C003787,2023-08-08 16:49:00,,2023-08-10 16:49:00,pending,How-to,How-to,medium,email,,,,2023-08-08
E00006475,C003787,2024-01-12 13:06:00,2024-01-16 23:57:35,2024-01-14 13:06:00,closed_unresolved,Feature Request,Feature Request,medium,portal,2,106.9,False,2024-01-12
E00006476,C003788,2024-08-07 03:26:00,2024-08-10 18:03:37,2024-08-09 03:26:00,resolved,How-to,How-to,medium,chat,2,86.6,False,2024-08-07
E00006477,C003788,2025-07-24 17:51:00,2025-07-30 09:20:28,2025-07-27 17:51:00,resolved,Billing,Billing,low,email,1,135.5,False,2025-07-24
E00006478,C003789,2025-11-20 20:48:00,2025-11-21 16:11:25,2025-11-21 04:48:00,resolved,Billing,Billing,critical,phone,2,19.4,False,2025-11-20
E00006479,C003790,2023-11-14 19:53:00,2023-11-17 16:42:12,2023-11-15 19:53:00,resolved,Outage,Outage,high,phone,3,68.8,False,2023-11-14
E00006480,C003790,2023-06-11 06:01:00,2023-06-18 21:50:17,2023-06-14 06:01:00,resolved,How-to,How-to,low,email,3,183.8,False,2023-06-11
E00006481,C003791,2023-05-25 13:33:00,,2023-05-26 13:33:00,pending,How-to,How-to,high,email,,,,2023-05-25
E00006482,C003792,2024-10-23 15:12:00,2024-10-28 20:51:44,2024-10-26 15:12:00,resolved,Bug,Bug,low,chat,2,125.7,False,2024-10-23
E00006483,C003793,2025-11-11 12:50:00,2025-11-12 14:44:41,2025-11-14 12:50:00,resolved,Billing,Billing,low,portal,3,25.9,True,2025-11-11
E00006484,C003793,2025-05-04 16:46:00,2025-05-05 00:37:51,2025-05-05 16:46:00,resolved,How-to,How-to,high,phone,5,7.9,True,2025-05-04
E00006485,C003794,2025-10-03 04:49:00,,2025-10-05 04:49:00,pending,How-to,How-to,medium,chat,,,,2025-10-03
E00006486,C003794,2025-07-28 00:12:00,2025-07-29 13:43:21,2025-07-31 00:12:00,resolved,How-to,How-to,low,chat,3,37.5,True,2025-07-28
E00006487,C003794,2025-07-30 17:47:00,2025-07-30 23:23:32,2025-07-31 17:47:00,resolved,How-to,How-to,high,email,5,5.6,True,2025-07-30
E00006488,C003794,2025-01-15 17:36:00,2025-01-16 09:52:37,2025-01-16 17:36:00,resolved,How-to,How-to,high,portal,3,16.3,True,2025-01-15
E00006489,C003794,2024-11-17 04:34:00,2024-11-18 07:53:29,2024-11-20 04:34:00,resolved,How-to,How-to,low,phone,5,27.3,True,2024-11-17
E00006490,C003795,2025-12-28 18:33:00,,2025-12-30 18:33:00,pending,Billing,Billing,medium,portal,,,,2025-12-28
E00006491,C003796,2023-09-28 02:59:00,2023-09-28 18:37:39,2023-09-29 02:59:00,resolved,Billing,Billing,high,email,4,15.6,True,2023-09-28
E00006492,C003796,2023-12-17 12:12:00,2023-12-18 07:10:48,2023-12-19 12:12:00,resolved,How-to,How-to,medium,email,4,19.0,True,2023-12-17
E00006493,C003796,2025-06-15 03:37:00,2025-06-15 14:14:46,2025-06-18 03:37:00,resolved,Billing,Billing,low,email,5,10.6,True,2025-06-15
E00006494,C003798,2025-08-06 08:16:00,2025-08-06 17:00:30,2025-08-07 08:16:00,resolved,How-to,How-to,high,email,4,8.7,True,2025-08-06
E00006495,C003798,2024-03-15 10:24:00,2024-03-15 13:04:50,2024-03-17 10:24:00,resolved,Bug,Bug,medium,chat,4,2.7,True,2024-03-15
E00006496,C003801,2025-12-15 10:55:00,2025-12-17 04:31:39,2025-12-17 10:55:00,resolved,Feature Request,Feature Request,medium,portal,3,41.6,True,2025-12-15
E00006497,C003802,2025-03-23 23:23:00,2025-03-25 15:25:21,2025-03-25 23:23:00,resolved,How-to,How-to,medium,phone,4,40.0,True,2025-03-23
E00006498,C003802,2025-09-20 20:23:00,2025-09-20 22:40:24,2025-09-21 20:23:00,resolved,Billing,Billing,high,email,5,2.3,True,2025-09-20
E00006499,C003803,2025-06-01 18:38:00,2025-06-03 13:11:09,2025-06-04 18:38:00,resolved,How-to,How-to,low,phone,5,42.6,True,2025-06-01
E00006500,C003803,2025-05-18 06:15:00,,2025-05-20 06:15:00,pending,Billing,Billing,medium,chat,,,,2025-05-18
E00006501,C003804,2024-11-16 15:15:00,,2024-11-16 23:15:00,escalated,Billing,Billing,critical,portal,,,,2024-11-16
E00006502,C003804,2024-06-13 15:46:00,2024-06-15 08:48:15,2024-06-15 15:46:00,resolved,Bug,Bug,medium,email,4,41.0,True,2024-06-13
E00006503,C003804,2025-04-24 05:26:00,2025-04-25 11:55:50,2025-04-26 05:26:00,resolved,How-to,How-to,medium,phone,5,30.5,True,2025-04-24
E00006504,C003805,2024-01-10 12:51:00,2024-01-10 19:56:34,2024-01-12 12:51:00,resolved,Feature Request,Feature Request,medium,email,3,7.1,True,2024-01-10
E00006505,C003805,2025-08-29 15:11:00,2025-08-31 07:36:12,2025-08-31 15:11:00,resolved,Bug,Bug,medium,chat,5,40.4,True,2025-08-29
E00006506,C003806,2025-11-19 03:47:00,2025-11-23 05:29:56,2025-11-22 03:47:00,resolved,How-to,How-to,low,chat,3,97.7,False,2025-11-19
E00006507,C003806,2025-05-08 18:28:00,2025-05-09 07:20:25,2025-05-11 18:28:00,resolved,Billing,Billing,low,email,5,12.9,True,2025-05-08
E00006508,C003806,2025-12-17 03:19:00,2025-12-17 12:33:14,2025-12-19 03:19:00,resolved,How-to,How-to,medium,chat,3,9.2,True,2025-12-17
E00006509,C003808,2025-12-03 17:33:00,2025-12-04 15:44:28,2025-12-05 17:33:00,resolved,How-to,How-to,medium,chat,5,22.2,True,2025-12-03
E00006510,C003808,2022-12-20 15:29:00,2022-12-23 04:56:40,2022-12-23 15:29:00,resolved,Bug,Bug,low,email,4,61.5,True,2022-12-20
E00006511,C003808,2024-03-07 04:31:00,2024-03-10 04:11:56,2024-03-09 04:31:00,resolved,Billing,Billing,medium,email,2,71.7,False,2024-03-07
E00006512,C003809,2025-05-21 11:18:00,2025-05-23 23:51:56,2025-05-24 11:18:00,resolved,Billing,Billing,low,email,5,60.6,True,2025-05-21
E00006513,C003809,2024-08-30 02:18:00,2024-08-31 22:14:48,2024-09-02 02:18:00,resolved,How-to,How-to,low,phone,5,43.9,True,2024-08-30
E00006514,C003809,2025-08-13 20:54:00,2025-08-15 16:33:19,2025-08-16 20:54:00,resolved,Billing,Billing,low,phone,5,43.7,True,2025-08-13
E00006515,C003810,2025-10-26 10:50:00,,2025-10-29 10:50:00,pending,How-to,How-to,low,email,,,,2025-10-26
E00006516,C003810,2024-08-03 09:58:00,2024-08-05 04:25:49,2024-08-04 09:58:00,resolved,Billing,Billing,high,portal,1,42.5,False,2024-08-03
E00006517,C003811,2023-08-10 12:12:00,2023-08-11 08:01:59,2023-08-10 20:12:00,resolved,How-to,How-to,critical,phone,3,19.8,False,2023-08-10
E00006518,C003811,2025-03-12 22:04:00,2025-03-13 02:03:25,2025-03-13 22:04:00,resolved,How-to,How-to,high,email,5,4.0,True,2025-03-12
E00006519,C003811,2024-01-27 12:45:00,2024-01-27 18:54:41,2024-01-27 20:45:00,resolved,Feature Request,Feature Request,critical,chat,4,6.2,True,2024-01-27
E00006520,C003813,2024-11-03 18:00:00,2024-11-04 14:02:41,2024-11-05 18:00:00,resolved,How-to,How-to,medium,email,5,20.0,True,2024-11-03
E00006521,C003814,2025-10-06 21:31:00,2025-10-08 08:14:32,2025-10-08 21:31:00,resolved,Bug,Bug,medium,email,5,34.7,True,2025-10-06
E00006522,C003814,2025-09-28 23:24:00,2025-10-02 23:15:08,2025-09-30 23:24:00,resolved,How-to,How-to,medium,portal,2,95.9,False,2025-09-28
E00006523,C003815,2023-10-08 18:49:00,2023-10-09 15:04:11,2023-10-09 18:49:00,resolved,Outage,Outage,high,phone,4,20.3,True,2023-10-08
E00006524,C003816,2024-08-14 18:24:00,2024-08-15 06:57:53,2024-08-15 18:24:00,resolved,Billing,Billing,high,email,4,12.6,True,2024-08-14
E00006525,C003816,2024-03-01 10:53:00,2024-03-02 10:44:48,2024-03-03 10:53:00,resolved,Bug,Bug,medium,chat,5,23.9,True,2024-03-01
E00006526,C003817,2024-11-22 02:17:00,,2024-11-25 02:17:00,escalated,Outage,Outage,low,portal,,,,2024-11-22
E00006527,C003817,2024-04-21 15:44:00,2024-04-22 04:44:07,2024-04-22 15:44:00,resolved,Bug,Bug,high,chat,4,13.0,True,2024-04-21
E00006528,C003817,2025-08-30 23:28:00,2025-09-04 18:17:24,2025-09-01 23:28:00,resolved,Billing,Billing,medium,phone,3,114.8,False,2025-08-30
E00006529,C003817,2024-11-14 12:41:00,2024-11-15 17:55:48,2024-11-16 12:41:00,resolved,How-to,How-to,medium,chat,5,29.2,True,2024-11-14
E00006530,C003818,2025-09-25 03:13:00,2025-09-27 19:12:46,2025-09-28 03:13:00,resolved,Bug,Bug,low,chat,5,64.0,True,2025-09-25
E00006531,C003818,2025-08-25 19:27:00,2025-08-25 22:29:23,2025-08-28 19:27:00,resolved,Bug,Bug,low,email,3,3.0,True,2025-08-25
E00006532,C003818,2025-06-13 04:42:00,,2025-06-14 04:42:00,pending,Billing,Billing,high,portal,,,,2025-06-13
E00006533,C003819,2025-06-08 09:02:00,,2025-06-11 09:02:00,escalated,Billing,Billing,low,phone,,,,2025-06-08
E00006534,C003819,2025-11-09 08:03:00,2025-11-10 05:06:13,2025-11-10 08:03:00,resolved,Feature Request,Feature Request,high,email,4,21.1,True,2025-11-09
E00006535,C003820,2025-08-22 19:29:00,2025-08-29 01:29:55,2025-08-25 19:29:00,resolved,Outage,Outage,low,chat,3,150.0,False,2025-08-22
E00006536,C003820,2025-10-25 02:33:00,2025-10-27 08:28:01,2025-10-28 02:33:00,resolved,How-to,How-to,low,phone,4,53.9,True,2025-10-25
E00006537,C003820,2025-09-14 06:26:00,2025-09-15 15:36:44,2025-09-17 06:26:00,resolved,Billing,Billing,low,portal,5,33.2,True,2025-09-14
E00006538,C003820,2025-12-15 00:53:00,2025-12-15 18:37:24,2025-12-17 00:53:00,resolved,Bug,Bug,medium,email,5,17.7,True,2025-12-15
E00006539,C003821,2025-09-30 10:22:00,2025-10-01 10:21:59,2025-10-02 10:22:00,resolved,How-to,How-to,medium,chat,5,24.0,True,2025-09-30
E00006540,C003821,2025-02-07 08:19:00,2025-02-08 19:46:52,2025-02-09 08:19:00,resolved,How-to,How-to,medium,chat,5,35.5,True,2025-02-07
E00006541,C003822,2022-12-08 03:21:00,,2022-12-09 03:21:00,pending,How-to,How-to,high,phone,,,,2022-12-08
E00006542,C003823,2025-12-15 18:33:00,2025-12-24 02:18:16,2025-12-18 18:33:00,resolved,Billing,Billing,low,portal,2,199.8,False,2025-12-15
E00006543,C003824,2024-10-26 02:30:00,2024-10-26 20:42:41,2024-10-29 02:30:00,resolved,Billing,Billing,low,portal,5,18.2,True,2024-10-26
E00006544,C003824,2025-07-08 01:06:00,2025-07-08 11:55:53,2025-07-08 09:06:00,resolved,Billing,Billing,critical,email,2,10.8,False,2025-07-08
E00006545,C003824,2022-10-24 02:30:00,2022-10-24 08:58:08,2022-10-25 02:30:00,resolved,Bug,Bug,high,chat,3,6.5,True,2022-10-24
E00006546,C003825,2024-07-12 11:36:00,,2024-07-15 11:36:00,escalated,Outage,Outage,low,email,,,,2024-07-12
E00006547,C003825,2025-05-24 02:03:00,2025-05-25 02:01:41,2025-05-24 10:03:00,resolved,How-to,How-to,critical,portal,1,24.0,False,2025-05-24
E00006548,C003825,2025-05-03 04:10:00,2025-05-04 20:10:26,2025-05-05 04:10:00,resolved,How-to,How-to,medium,portal,4,40.0,True,2025-05-03
E00006549,C003825,2024-09-08 23:04:00,2024-09-09 15:32:49,2024-09-10 23:04:00,resolved,How-to,How-to,medium,email,5,16.5,True,2024-09-08
E00006550,C003827,2025-07-28 21:59:00,2025-07-29 17:14:46,2025-07-31 21:59:00,resolved,How-to,How-to,low,portal,4,19.3,True,2025-07-28
E00006551,C003829,2025-04-20 10:04:00,2025-04-21 14:41:39,2025-04-22 10:04:00,resolved,How-to,How-to,medium,chat,4,28.6,True,2025-04-20
E00006552,C003829,2025-11-30 10:47:00,,2025-12-02 10:47:00,pending,Bug,Bug,medium,email,,,,2025-11-30
E00006553,C003830,2024-08-29 01:52:00,2024-08-29 08:05:25,2024-08-31 01:52:00,resolved,Outage,Outage,medium,portal,5,6.2,True,2024-08-29
E00006554,C003830,2022-12-02 18:06:00,2022-12-03 00:41:39,2022-12-03 02:06:00,resolved,Billing,Billing,critical,chat,5,6.6,True,2022-12-02
E00006555,C003830,2024-06-24 09:47:00,2024-06-29 21:47:57,2024-06-26 09:47:00,resolved,Billing,Billing,medium,portal,4,132.0,False,2024-06-24
E00006556,C003831,2025-08-19 05:08:00,2025-08-19 14:37:44,2025-08-20 05:08:00,resolved,How-to,How-to,high,portal,4,9.5,True,2025-08-19
E00006557,C003832,2025-02-03 05:04:00,2025-02-03 15:00:03,2025-02-05 05:04:00,resolved,Outage,Outage,medium,chat,5,9.9,True,2025-02-03
E00006558,C003833,2025-11-27 14:49:00,2025-11-29 08:32:34,2025-11-29 14:49:00,resolved,Billing,Billing,medium,phone,4,41.7,True,2025-11-27
E00006559,C003836,2024-11-29 21:55:00,2024-11-30 20:25:01,2024-12-01 21:55:00,resolved,Outage,Outage,medium,email,4,22.5,True,2024-11-29
E00006560,C003837,2024-09-16 22:22:00,2024-09-22 20:14:26,2024-09-19 22:22:00,resolved,How-to,How-to,low,phone,3,141.9,False,2024-09-16
E00006561,C003837,2022-12-21 12:29:00,2022-12-22 01:08:53,2022-12-23 12:29:00,resolved,Outage,Outage,medium,email,4,12.7,True,2022-12-21
E00006562,C003837,2024-06-17 09:03:00,2024-06-19 07:18:58,2024-06-20 09:03:00,resolved,Billing,Billing,low,email,4,46.3,True,2024-06-17
E00006563,C003838,2024-07-20 19:14:00,2024-07-22 12:19:09,2024-07-23 19:14:00,resolved,Bug,Bug,low,email,5,41.1,True,2024-07-20
E00006564,C003839,2025-12-24 06:07:00,,2025-12-27 06:07:00,pending,How-to,How-to,low,chat,,,,2025-12-24
E00006565,C003839,2025-10-05 01:45:00,2025-10-06 17:02:56,2025-10-07 01:45:00,resolved,Bug,Bug,medium,email,5,39.3,True,2025-10-05
E00006566,C003842,2024-06-19 04:39:00,2024-06-19 23:10:42,2024-06-21 04:39:00,resolved,How-to,How-to,medium,phone,4,18.5,True,2024-06-19
E00006567,C003844,2024-03-13 11:37:00,2024-03-18 07:37:13,2024-03-15 11:37:00,resolved,Billing,Billing,medium,phone,2,116.0,False,2024-03-13
E00006568,C003845,2025-09-09 04:42:00,2025-09-10 14:05:11,2025-09-12 04:42:00,resolved,Feature Request,Feature Request,low,portal,4,33.4,True,2025-09-09
E00006569,C003846,2025-05-17 03:47:00,2025-05-22 18:10:55,2025-05-20 03:47:00,resolved,Billing,Billing,low,phone,1,134.4,False,2025-05-17
E00006570,C003848,2023-08-31 10:27:00,,2023-09-03 10:27:00,pending,Feature Request,Feature Request,low,chat,,,,2023-08-31
E00006571,C003848,2023-12-09 15:38:00,2023-12-10 02:47:51,2023-12-10 15:38:00,resolved,Bug,Bug,high,email,4,11.2,True,2023-12-09
E00006572,C003849,2025-07-22 18:43:00,2025-07-24 18:27:38,2025-07-25 18:43:00,resolved,Billing,Billing,low,phone,4,47.7,True,2025-07-22
E00006573,C003849,2025-02-27 23:19:00,2025-03-01 15:44:10,2025-03-01 23:19:00,resolved,How-to,How-to,medium,portal,3,40.4,True,2025-02-27
E00006574,C003850,2024-12-01 14:39:00,2024-12-03 09:48:03,2024-12-04 14:39:00,resolved,Outage,Outage,low,email,5,43.2,True,2024-12-01
E00006575,C003850,2024-02-22 00:18:00,2024-02-24 10:44:24,2024-02-23 00:18:00,resolved,Feature Request,Feature Request,high,chat,2,58.4,False,2024-02-22
E00006576,C003850,2024-07-19 12:21:00,2024-07-23 19:26:53,2024-07-21 12:21:00,resolved,Billing,Billing,medium,portal,2,103.1,False,2024-07-19
E00006577,C003851,2025-01-01 11:26:00,2025-01-01 22:07:07,2025-01-04 11:26:00,resolved,Outage,Outage,low,phone,5,10.7,True,2025-01-01
E00006578,C003852,2023-11-03 04:29:00,,2023-11-06 04:29:00,pending,How-to,How-to,low,portal,,,,2023-11-03
E00006579,C003852,2022-10-02 10:32:00,,2022-10-03 10:32:00,escalated,Billing,Billing,high,email,,,,2022-10-02
E00006580,C003853,2024-10-07 21:40:00,2024-10-07 23:56:59,2024-10-08 21:40:00,resolved,How-to,How-to,high,phone,5,2.3,True,2024-10-07
E00006581,C003854,2024-07-06 04:22:00,2024-07-07 12:08:35,2024-07-09 04:22:00,resolved,Feature Request,Feature Request,low,email,5,31.8,True,2024-07-06
E00006582,C003854,2024-10-18 01:39:00,2024-10-18 07:19:54,2024-10-19 01:39:00,resolved,Bug,Bug,high,email,3,5.7,True,2024-10-18
E00006583,C003855,2024-01-03 01:46:00,2024-01-05 06:50:16,2024-01-06 01:46:00,resolved,Feature Request,Feature Request,low,phone,5,53.1,True,2024-01-03
E00006584,C003856,2024-11-07 07:26:00,2024-11-10 03:48:40,2024-11-10 07:26:00,resolved,Outage,Outage,low,email,4,68.4,True,2024-11-07
