customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date
C004283,2022-08-31,SMB,Europe,Free,Paid Search,5,0.0,1218,10.0,3,7.6,0.237,2,0,,2025-12-31
C004284,2023-09-14,Enterprise,APAC,Starter,Referral,88,26.38,839,24.0,1,34.6,0.15,0,0,,2025-12-31
C004285,2022-06-24,SMB,Europe,Pro,Referral,16,71.56,1286,12.0,0,70.2,0.758,0,0,,2025-12-31
C004286,2025-01-01,SMB,North America,Pro,Referral,22,68.22,364,7.0,0,12.3,0.437,0,0,,2025-12-31
C004287,2024-10-18,SMB,Europe,Starter,Organic,5,27.97,439,23.0,1,36.2,0.194,0,0,,2025-12-31
C004288,2025-02-27,SMB,North America,Free,Paid Search,18,0.0,307,17.0,0,75.9,0.348,1,0,,2025-12-31
C004289,2024-12-29,SMB,APAC,Business,Referral,16,200.63,367,21.0,0,27.4,0.437,0,0,,2025-12-31
C004290,2023-03-18,Startup,North America,Starter,Sales,4,27.06,1019,9.0,0,31.8,0.124,0,0,,2025-12-31
C004291,2022-04-08,Mid-Market,APAC,Pro,Paid Search,34,90.59,1363,21.0,1,1.2,0.198,0,0,,2025-12-31
C004292,2025-08-21,Mid-Market,Europe,Pro,Paid Search,46,87.81,132,26.0,0,50.6,0.091,2,0,,2025-12-31
C004293,2023-12-06,SMB,Europe,Starter,Referral,5,29.43,756,4.0,5,16.5,0.38,1,1,2025-06-11,2025-12-31
C004294,2022-05-15,SMB,North America,Pro,Sales,17,88.46,1326,5.0,0,-3.9,0.665,0,0,,2025-12-31
C004295,2025-08-18,SMB,Europe,Pro,Paid Search,18,89.97,135,15.0,0,11.2,0.207,1,0,,2025-12-31
C004296,2025-11-22,SMB,APAC,Pro,Organic,10,81.37,39,20.0,3,40.2,0.092,1,0,,2025-12-31
C004297,2023-09-30,SMB,Europe,Pro,Referral,23,75.63,823,0.0,0,-4.5,0.092,0,0,,2025-12-31
C004298,2025-01-06,Mid-Market,North America,Starter,Referral,58,32.33,359,15.0,0,0.4,0.528,0,1,2025-06-05,2025-12-31
C004299,2022-02-21,SMB,North America,Starter,Organic,6,26.97,1409,3.0,1,49.0,0.185,0,0,,2025-12-31
C004300,2022-05-14,Mid-Market,North America,Pro,Paid Search,63,74.93,1327,27.0,3,33.2,0.356,0,0,,2025-12-31
C004301,2023-01-31,SMB,APAC,Pro,Partner,19,82.55,1065,20.0,0,12.2,0.705,0,0,,2025-12-31
C004302,2024-07-27,SMB,Europe,Starter,Referral,17,24.94,522,27.0,1,27.0,0.396,0,0,,2025-12-31
C004303,2022-07-10,SMB,APAC,Starter,Referral,24,25.67,1270,6.0,2,78.5,0.509,0,0,,2025-12-31
C004304,2022-02-18,Mid-Market,APAC,Pro,Organic,60,80.29,1412,22.0,0,67.0,0.199,1,0,,2025-12-31
C004305,2024-08-14,Startup,Europe,Free,Organic,2,0.0,504,10.0,1,32.3,0.475,0,0,,2025-12-31
C004306,2025-01-06,SMB,Europe,Enterprise,Referral,18,3183.82,359,2.0,1,55.4,0.146,0,0,,2025-12-31
C004307,2024-11-23,SMB,Europe,Pro,Organic,8,87.86,403,13.0,0,38.0,0.563,0,0,,2025-12-31
C004308,2025-02-16,Startup,Europe,Free,Paid Search,6,0.0,318,13.0,1,-9.4,0.489,0,0,,2025-12-31
C004309,2025-02-22,SMB,North America,Pro,Paid Search,19,69.34,312,14.0,0,-13.8,0.789,1,0,,2025-12-31
C004310,2024-05-11,SMB,APAC,Starter,Paid Search,19,27.09,599,23.0,2,12.3,0.784,0,1,2025-09-04,2025-12-31
C004311,2024-01-13,Mid-Market,LATAM,Enterprise,Referral,37,6061.19,718,7.0,0,-4.4,0.246,0,0,,2025-12-31
C004312,2025-05-10,Mid-Market,Europe,Enterprise,Organic,29,4015.53,235,17.0,0,41.8,0.05,0,0,,2025-12-31
C004313,2023-05-13,Mid-Market,LATAM,Business,Referral,42,190.29,963,5.0,0,21.3,0.32,0,0,,2025-12-31
C004314,2022-05-20,Enterprise,LATAM,Pro,Partner,400,71.38,1321,24.0,2,45.6,0.373,0,0,,2025-12-31
C004315,2024-12-11,SMB,Europe,Enterprise,Paid Search,4,653.82,385,12.0,0,46.0,0.163,0,0,,2025-12-31
C004316,2023-01-30,Mid-Market,APAC,Pro,Referral,58,87.82,1066,22.0,2,52.3,0.683,0,0,,2025-12-31
C004317,2025-10-31,SMB,Europe,Business,Organic,3,222.81,61,7.0,1,11.7,0.74,0,0,,2025-12-31
C004318,2023-08-16,Mid-Market,North America,Starter,Referral,51,25.5,868,8.0,0,47.9,0.502,0,0,,2025-12-31
C004319,2025-05-03,Mid-Market,North America,Enterprise,Organic,24,3368.85,242,27.0,2,11.1,0.52,0,0,,2025-12-31
C004320,2022-03-02,Startup,Europe,Pro,Sales,6,84.35,1400,5.0,2,52.8,0.683,1,0,,2025-12-31
C004321,2024-07-31,SMB,APAC,Starter,Organic,22,24.7,518,15.0,3,65.6,0.809,0,0,,2025-12-31
C004322,2023-10-03,Startup,North America,Enterprise,Partner,5,798.3,820,9.0,0,53.1,0.433,0,1,2025-09-01,2025-12-31
C004323,2023-10-24,SMB,APAC,Pro,Organic,17,82.79,799,10.0,1,30.6,0.212,0,0,,2025-12-31
C004324,2023-01-15,Enterprise,Europe,Enterprise,Paid Search,429,66262.73,1081,19.0,2,49.2,0.612,0,0,,2025-12-31
C004325,2025-10-20,SMB,APAC,Free,Organic,20,0.0,72,21.0,3,-3.3,0.303,0,1,2025-12-22,2025-12-31
C004326,2023-07-16,SMB,North America,Pro,Organic,11,77.58,899,13.0,1,-9.0,0.197,0,0,,2025-12-31
C004327,2025-05-01,Enterprise,Europe,Pro,Organic,317,74.16,244,17.0,0,46.7,0.362,3,0,,2025-12-31
C004328,2023-08-31,Startup,North America,Free,Organic,7,0.0,853,1.0,2,67.7,0.439,0,0,,2025-12-31
C004329,2022-03-11,SMB,North America,Business,Referral,20,217.11,1391,6.0,3,4.2,0.245,0,0,,2025-12-31
C004330,2025-06-11,SMB,North America,Pro,Paid Search,22,86.96,203,20.0,0,35.4,0.393,1,0,,2025-12-31
C004331,2022-09-22,SMB,North America,Starter,Organic,9,29.85,1196,18.0,2,46.0,0.573,0,0,,2025-12-31
C004332,2023-01-22,SMB,North America,Pro,Sales,4,74.35,1074,1.0,1,19.6,0.785,0,0,,2025-12-31
C004333,2025-05-16,Mid-Market,Europe,Free,Partner,18,0.0,229,24.0,5,26.5,0.352,0,1,2025-10-28,2025-12-31
C004334,2025-07-02,Startup,Europe,Business,Organic,1,211.15,182,11.0,1,50.3,0.396,1,0,,2025-12-31
C004335,2025-08-03,SMB,North America,Business,Paid Search,22,197.45,150,8.0,1,37.7,0.586,0,0,,2025-12-31
C004336,2023-09-02,Mid-Market,APAC,Pro,Paid Search,51,70.04,851,12.0,1,37.8,0.375,0,0,,2025-12-31
C004337,2024-12-18,Enterprise,Europe,Pro,Partner,228,82.9,378,11.0,2,10.4,0.389,0,0,,2025-12-31
C004338,2023-04-14,SMB,LATAM,Starter,Referral,7,25.46,992,14.0,2,34.2,0.363,0,0,,2025-12-31
C004339,2024-11-24,Startup,Europe,Starter,Partner,2,33.24,402,4.0,0,25.1,0.388,0,0,,2025-12-31
C004340,2023-12-20,Startup,North America,Business,Sales,7,188.29,742,3.0,2,26.4,0.668,1,0,,2025-12-31
C004341,2022-03-16,SMB,LATAM,Starter,Referral,11,26.03,1386,27.0,0,21.5,0.282,0,0,,2025-12-31
C004342,2023-08-21,Startup,APAC,Starter,Sales,3,29.83,863,20.0,0,34.3,0.242,1,0,,2025-12-31
C004343,2023-10-31,SMB,Europe,Starter,Partner,19,31.22,792,10.0,1,13.3,0.201,1,0,,2025-12-31
C004344,2023-01-04,Mid-Market,Europe,Pro,Partner,33,84.18,1092,23.0,0,35.3,0.072,0,0,,2025-12-31
C004345,2023-06-20,SMB,Europe,Business,Referral,3,185.12,925,22.0,1,25.9,0.754,1,0,,2025-12-31
C004346,2023-12-20,Enterprise,Europe,Starter,Referral,346,29.35,742,19.0,1,11.7,0.603,0,1,2025-04-10,2025-12-31
C004347,2022-03-13,Mid-Market,APAC,Starter,Organic,73,30.67,1389,20.0,1,-13.7,0.165,1,1,2025-07-09,2025-12-31
C004348,2022-08-06,SMB,Europe,Free,Organic,17,0.0,1243,26.0,1,58.7,0.159,1,0,,2025-12-31
C004349,2025-01-01,Mid-Market,North America,Starter,Organic,41,28.86,364,23.0,1,53.7,0.767,1,0,,2025-12-31
C004350,2023-05-19,Startup,North America,Starter,Organic,4,24.72,957,7.0,1,14.9,0.675,0,0,,2025-12-31
C004351,2024-05-19,Startup,North America,Business,Sales,2,194.37,591,20.0,2,52.0,0.365,0,0,,2025-12-31
C004352,2024-03-20,Mid-Market,North America,Pro,Referral,19,81.72,651,4.0,1,9.4,0.583,0,0,,2025-12-31
C004353,2024-02-28,SMB,North America,Free,Organic,3,0.0,672,14.0,2,27.3,0.342,0,1,2025-11-29,2025-12-31
C004354,2023-08-15,SMB,APAC,Pro,Paid Search,19,89.09,869,1.0,1,21.7,0.306,0,0,,2025-12-31
C004355,2023-11-23,Mid-Market,North America,Business,Organic,39,179.82,769,4.0,2,28.1,0.566,1,0,,2025-12-31
C004356,2025-03-24,Mid-Market,North America,Starter,Referral,47,25.98,282,20.0,0,51.2,0.525,1,0,,2025-12-31
C004357,2025-10-12,Mid-Market,North America,Starter,Sales,36,24.66,80,10.0,0,25.0,0.332,0,0,,2025-12-31
C004358,2023-01-03,Mid-Market,Europe,Business,Organic,36,184.07,1093,4.0,0,26.5,0.319,1,0,,2025-12-31
C004359,2024-08-15,Mid-Market,Europe,Free,Paid Search,62,0.0,503,27.0,1,53.6,0.602,0,0,,2025-12-31
C004360,2025-10-18,Enterprise,Europe,Business,Sales,490,212.1,74,26.0,0,36.5,0.55,2,0,,2025-12-31
C004361,2022-01-11,Mid-Market,LATAM,Business,Partner,31,178.11,1450,6.0,0,20.2,0.42,0,0,,2025-12-31
C004362,2025-01-27,Startup,LATAM,Business,Referral,2,224.88,338,16.0,0,41.0,0.119,0,0,,2025-12-31
C004363,2023-12-12,Enterprise,APAC,Free,Paid Search,111,0.0,750,8.0,1,59.8,0.719,0,0,,2025-12-31
C004364,2025-10-15,Mid-Market,APAC,Free,Organic,40,0.0,77,22.0,0,61.4,0.221,0,0,,2025-12-31
C004365,2024-04-06,SMB,North America,Business,Partner,14,176.64,634,19.0,0,1.9,0.063,0,0,,2025-12-31
C004366,2025-04-13,Mid-Market,Europe,Pro,Organic,15,88.23,262,12.0,3,3.1,0.482,0,0,,2025-12-31
C004367,2022-08-26,SMB,North America,Starter,Referral,20,29.87,1223,26.0,1,60.0,0.386,1,0,,2025-12-31
C004368,2022-07-23,Enterprise,APAC,Pro,Referral,145,70.41,1257,20.0,0,27.8,0.27,0,0,,2025-12-31
C004369,2025-08-18,SMB,North America,Free,Paid Search,3,0.0,135,4.0,1,-20.0,0.613,1,1,2025-10-19,2025-12-31
C004370,2024-01-23,SMB,North America,Pro,Paid Search,20,68.03,708,12.0,0,16.8,0.253,0,0,,2025-12-31
C004371,2024-03-09,SMB,North America,Enterprise,Referral,5,697.42,662,23.0,2,24.0,0.366,0,0,,2025-12-31
C004372,2022-09-01,SMB,Europe,Pro,Sales,10,71.56,1217,15.0,1,27.2,0.583,0,0,,2025-12-31
C004373,2022-11-21,SMB,APAC,Pro,Paid Search,18,77.25,1136,2.0,2,54.1,0.348,1,0,,2025-12-31
C004374,2025-03-16,Mid-Market,North America,Enterprise,Referral,61,10677.23,290,21.0,0,11.8,0.404,1,0,,2025-12-31
C004375,2023-03-10,Mid-Market,Europe,Pro,Organic,76,83.06,1027,13.0,0,58.4,0.693,0,0,,2025-12-31
C004376,2024-04-15,SMB,North America,Free,Sales,18,0.0,625,6.0,1,42.1,0.641,0,0,,2025-12-31
C004377,2023-03-29,Enterprise,APAC,Pro,Partner,309,68.95,1008,22.0,2,2.8,0.101,1,0,,2025-12-31
C004378,2023-01-12,Mid-Market,North America,Free,Organic,29,0.0,1084,24.0,1,27.0,0.188,0,0,,2025-12-31
C004379,2022-08-26,SMB,North America,Starter,Referral,8,28.51,1223,16.0,0,47.4,0.143,1,0,,2025-12-31
C004380,2025-08-22,Enterprise,Europe,Pro,Referral,105,89.39,131,20.0,4,36.0,0.373,0,0,,2025-12-31
C004381,2025-09-06,Enterprise,Europe,Starter,Referral,299,30.11,116,6.0,3,44.5,0.378,0,0,,2025-12-31
C004382,2022-06-14,SMB,APAC,Free,Paid Search,17,0.0,1296,20.0,2,20.3,0.305,0,0,,2025-12-31
C004383,2023-05-21,Mid-Market,Europe,Pro,Referral,25,67.28,955,25.0,1,48.9,0.751,0,0,,2025-12-31
C004384,2024-03-17,Startup,LATAM,Starter,Referral,7,25.22,654,6.0,0,25.0,0.324,0,1,2024-11-27,2025-12-31
C004385,2023-07-03,Startup,North America,Pro,Paid Search,1,71.33,912,26.0,0,98.7,0.621,0,0,,2025-12-31
C004386,2024-10-28,Startup,North America,Starter,Organic,4,30.12,429,2.0,1,2.0,0.299,1,0,,2025-12-31
C004387,2023-01-08,SMB,LATAM,Pro,Sales,3,70.56,1088,12.0,2,100.0,0.619,0,0,,2025-12-31
C004388,2022-03-26,Mid-Market,North America,Business,Partner,72,171.64,1376,2.0,1,11.2,0.503,0,0,,2025-12-31
C004389,2023-04-27,SMB,APAC,Free,Paid Search,18,0.0,979,12.0,2,66.8,0.305,0,0,,2025-12-31
C004390,2024-05-04,SMB,North America,Business,Referral,9,179.75,606,18.0,1,55.7,0.439,0,0,,2025-12-31
C004391,2022-09-16,SMB,Europe,Starter,Organic,10,26.6,1202,24.0,0,12.3,0.343,0,0,,2025-12-31
C004392,2025-03-12,Mid-Market,North America,Starter,Referral,53,33.05,294,4.0,1,50.0,0.212,0,0,,2025-12-31
C004393,2022-01-18,Enterprise,Europe,Starter,Paid Search,464,31.73,1443,24.0,1,22.6,0.468,0,0,,2025-12-31
C004394,2022-04-07,Mid-Market,APAC,Starter,Organic,63,31.92,1364,27.0,2,41.9,0.521,0,0,,2025-12-31
C004395,2023-12-29,Mid-Market,North America,Free,Sales,59,0.0,733,1.0,0,38.7,0.237,0,1,2024-10-03,2025-12-31
C004396,2024-01-03,Mid-Market,North America,Business,Referral,37,227.1,728,26.0,3,26.3,0.523,1,0,,2025-12-31
C004397,2023-02-26,Startup,North America,Business,Organic,4,197.87,1039,25.0,1,24.2,0.701,0,0,,2025-12-31
C004398,2023-01-05,Enterprise,North America,Enterprise,Sales,230,32204.13,1091,0.0,1,43.5,0.288,0,0,,2025-12-31
C004399,2022-04-10,SMB,North America,Enterprise,Sales,12,1810.99,1361,1.0,2,12.4,0.276,0,0,,2025-12-31
C004400,2024-08-05,Startup,LATAM,Starter,Referral,7,25.54,513,20.0,1,13.3,0.834,1,0,,2025-12-31
C004401,2023-06-27,Mid-Market,North America,Free,Organic,38,0.0,918,11.0,0,58.9,0.584,0,0,,2025-12-31
C004402,2022-06-19,SMB,Europe,Free,Organic,18,0.0,1291,7.0,3,45.7,0.48,1,0,,2025-12-31
C004403,2023-07-26,SMB,Europe,Pro,Referral,7,73.08,889,11.0,0,2.3,0.265,2,0,,2025-12-31
C004404,2025-09-01,Mid-Market,North America,Business,Sales,33,173.19,121,9.0,1,9.9,0.314,0,0,,2025-12-31
C004405,2023-01-09,SMB,North America,Starter,Organic,7,26.88,1087,27.0,3,-18.4,0.437,0,0,,2025-12-31
C004406,2025-07-03,Startup,APAC,Starter,Paid Search,4,27.61,181,6.0,2,57.7,0.773,0,0,,2025-12-31
C004407,2023-01-06,SMB,Europe,Starter,Organic,11,32.6,1090,2.0,1,52.2,0.239,0,1,2025-04-01,2025-12-31
C004408,2022-09-23,Startup,APAC,Business,Paid Search,1,180.44,1195,23.0,1,7.8,0.576,0,0,,2025-12-31
C004409,2023-01-08,Startup,Europe,Pro,Partner,5,86.77,1088,23.0,1,51.2,0.394,1,0,,2025-12-31
C004410,2023-04-08,Mid-Market,Europe,Pro,Organic,43,86.53,998,25.0,4,84.6,0.902,0,0,,2025-12-31
C004411,2022-06-22,SMB,APAC,Pro,Partner,13,80.45,1288,27.0,0,-3.5,0.28,0,0,,2025-12-31
C004412,2024-04-20,SMB,APAC,Starter,Partner,9,28.46,620,1.0,3,19.6,0.413,0,0,,2025-12-31
C004413,2023-04-22,SMB,LATAM,Starter,Paid Search,24,28.14,984,21.0,0,-4.0,0.462,1,1,2025-01-31,2025-12-31
C004414,2024-10-23,SMB,North America,Business,Sales,18,223.5,434,7.0,0,58.7,0.351,0,0,,2025-12-31
C004415,2023-12-04,SMB,LATAM,Business,Organic,7,226.09,758,11.0,1,32.6,0.72,0,0,,2025-12-31
C004416,2023-09-25,Startup,APAC,Starter,Organic,5,30.75,828,12.0,1,25.0,0.06,1,0,,2025-12-31
C004417,2023-11-05,Mid-Market,APAC,Starter,Paid Search,53,32.16,787,27.0,0,40.7,0.133,0,0,,2025-12-31
C004418,2022-08-12,SMB,Europe,Free,Paid Search,5,0.0,1237,14.0,1,21.1,0.385,0,0,,2025-12-31
C004419,2024-10-16,Mid-Market,LATAM,Free,Organic,53,0.0,441,6.0,0,25.0,0.13,1,1,2025-07-10,2025-12-31
C004420,2022-05-29,SMB,Europe,Free,Sales,20,0.0,1312,2.0,0,41.9,0.544,0,0,,2025-12-31
C004421,2024-10-28,SMB,APAC,Starter,Organic,5,28.26,429,16.0,0,19.7,0.356,0,0,,2025-12-31
C004422,2025-11-30,SMB,APAC,Pro,Organic,15,73.05,31,23.0,1,23.3,0.576,0,0,,2025-12-31
C004423,2024-12-28,SMB,APAC,Business,Referral,22,214.12,368,19.0,2,31.1,0.309,0,0,,2025-12-31
C004424,2023-10-14,SMB,APAC,Business,Sales,13,187.13,809,26.0,2,37.3,0.439,0,0,,2025-12-31
C004425,2023-03-26,Mid-Market,North America,Pro,Paid Search,76,83.83,1011,1.0,1,50.0,0.15,0,0,,2025-12-31
C004426,2025-06-01,Mid-Market,North America,Enterprise,Organic,57,8646.17,213,11.0,1,49.6,0.2,0,0,,2025-12-31
C004427,2023-01-03,Mid-Market,North America,Enterprise,Paid Search,50,6941.29,1093,17.0,2,-2.5,0.269,1,0,,2025-12-31
C004428,2023-11-21,Startup,APAC,Starter,Organic,3,32.41,771,24.0,1,70.2,0.783,0,0,,2025-12-31
C004429,2025-01-07,Mid-Market,APAC,Free,Paid Search,34,0.0,358,8.0,1,36.5,0.089,1,1,2025-04-15,2025-12-31
C004430,2025-08-11,Startup,APAC,Starter,Partner,7,26.65,142,18.0,2,26.7,0.261,1,1,2025-10-10,2025-12-31
C004431,2025-08-09,Mid-Market,APAC,Business,Paid Search,27,201.1,144,5.0,1,12.4,0.682,1,0,,2025-12-31
C004432,2022-05-06,SMB,Europe,Free,Paid Search,4,0.0,1335,16.0,0,84.7,0.414,0,0,,2025-12-31
C004433,2025-07-08,SMB,North America,Starter,Referral,10,24.75,176,21.0,1,94.0,0.659,0,0,,2025-12-31
C004434,2022-06-13,SMB,Europe,Pro,Organic,18,67.73,1297,22.0,0,81.7,0.702,0,0,,2025-12-31
C004435,2024-04-15,SMB,APAC,Pro,Organic,13,90.63,625,12.0,2,38.0,0.053,1,0,,2025-12-31
C004436,2025-08-22,SMB,Europe,Pro,Referral,13,86.01,131,13.0,0,43.6,0.542,1,0,,2025-12-31
C004437,2024-07-25,Startup,APAC,Business,Organic,2,219.59,524,24.0,1,72.3,0.669,0,0,,2025-12-31
C004438,2025-09-16,SMB,LATAM,Pro,Organic,16,78.81,106,15.0,1,29.0,0.244,0,0,,2025-12-31
C004439,2023-05-08,Enterprise,North America,Business,Organic,170,200.85,968,9.0,3,48.5,0.702,0,0,,2025-12-31
C004440,2023-03-27,Mid-Market,APAC,Free,Partner,45,0.0,1010,7.0,1,40.7,0.334,1,0,,2025-12-31
C004441,2023-04-12,SMB,Europe,Business,Partner,17,198.88,994,19.0,4,83.0,0.379,0,0,,2025-12-31
C004442,2023-05-23,SMB,Europe,Pro,Paid Search,11,80.9,953,19.0,1,70.9,0.597,1,0,,2025-12-31
C004443,2024-09-03,SMB,North America,Starter,Paid Search,5,31.81,484,15.0,4,31.6,0.191,0,0,,2025-12-31
C004444,2023-10-10,SMB,North America,Enterprise,Paid Search,11,1944.16,813,4.0,2,73.1,0.652,0,0,,2025-12-31
C004445,2024-11-20,Mid-Market,North America,Enterprise,Organic,28,4902.94,406,4.0,0,34.9,0.164,0,0,,2025-12-31
C004446,2023-08-19,SMB,Europe,Business,Referral,15,226.05,865,6.0,1,21.4,0.666,1,0,,2025-12-31
C004447,2023-03-17,SMB,North America,Enterprise,Sales,15,2688.16,1020,0.0,3,27.9,0.639,0,0,,2025-12-31
C004448,2022-09-29,SMB,Europe,Starter,Paid Search,22,27.06,1189,13.0,1,38.7,0.177,0,0,,2025-12-31
C004449,2024-02-28,SMB,Europe,Starter,Paid Search,13,26.36,672,11.0,1,15.4,0.301,0,0,,2025-12-31
C004450,2025-07-08,Startup,Europe,Starter,Referral,4,27.92,176,10.0,2,22.1,0.389,2,1,2025-10-24,2025-12-31
C004451,2025-05-13,SMB,APAC,Business,Organic,18,174.14,232,26.0,5,-1.1,0.694,0,0,,2025-12-31
C004452,2022-12-29,Startup,Europe,Business,Paid Search,7,218.73,1098,6.0,1,14.4,0.798,0,0,,2025-12-31
C004453,2023-11-15,Enterprise,North America,Enterprise,Sales,216,34158.94,777,22.0,0,40.9,0.144,0,0,,2025-12-31
C004454,2024-10-05,SMB,LATAM,Business,Organic,19,176.32,452,5.0,1,61.1,0.467,0,0,,2025-12-31
C004455,2024-05-25,SMB,APAC,Pro,Organic,24,77.94,585,17.0,1,57.9,0.672,0,0,,2025-12-31
C004456,2022-04-07,SMB,Europe,Free,Paid Search,7,0.0,1364,24.0,0,45.7,0.17,0,1,2024-02-09,2025-12-31
C004457,2024-04-25,Mid-Market,APAC,Starter,Partner,46,27.79,615,23.0,0,-3.2,0.601,0,0,,2025-12-31
C004458,2022-02-25,SMB,North America,Pro,Partner,14,74.62,1405,16.0,1,13.5,0.669,0,0,,2025-12-31
C004459,2022-06-16,Mid-Market,APAC,Business,Organic,66,195.57,1294,5.0,1,30.1,0.229,0,0,,2025-12-31
C004460,2024-07-23,Startup,North America,Starter,Referral,2,26.83,526,10.0,2,59.1,0.676,0,0,,2025-12-31
C004461,2022-05-27,Mid-Market,Europe,Enterprise,Organic,51,7848.24,1314,11.0,0,21.1,0.124,0,0,,2025-12-31
C004462,2023-04-30,Mid-Market,North America,Pro,Sales,28,83.88,976,23.0,1,4.5,0.467,1,0,,2025-12-31
C004463,2024-04-21,SMB,APAC,Starter,Organic,19,32.51,619,10.0,1,71.2,0.466,0,0,,2025-12-31
C004464,2024-07-26,Mid-Market,North America,Business,Organic,58,172.31,523,23.0,0,16.6,0.383,0,0,,2025-12-31
C004465,2023-09-30,Enterprise,North America,Pro,Partner,353,90.14,823,26.0,0,6.8,0.447,0,0,,2025-12-31
C004466,2022-05-15,SMB,North America,Business,Organic,14,194.37,1326,3.0,0,40.7,0.113,1,0,,2025-12-31
C004467,2025-02-16,SMB,APAC,Starter,Partner,24,32.0,318,26.0,0,33.7,0.712,0,0,,2025-12-31
C004468,2025-09-20,Mid-Market,North America,Starter,Organic,17,30.39,102,15.0,0,22.5,0.394,0,0,,2025-12-31
C004469,2025-06-24,SMB,Europe,Free,Paid Search,6,0.0,190,16.0,3,35.0,0.438,1,0,,2025-12-31
C004470,2024-12-06,SMB,North America,Pro,Organic,5,70.82,390,8.0,0,11.9,0.416,0,0,,2025-12-31
C004471,2023-07-30,SMB,APAC,Business,Paid Search,9,176.64,885,9.0,1,22.2,0.185,0,0,,2025-12-31
C004472,2025-06-07,Mid-Market,North America,Enterprise,Organic,21,2899.81,207,15.0,2,34.1,0.694,0,0,,2025-12-31
C004473,2023-11-30,Mid-Market,LATAM,Business,Paid Search,28,182.15,762,5.0,3,-15.9,0.176,1,1,2025-12-08,2025-12-31
C004474,2022-07-15,Startup,North America,Free,Organic,7,0.0,1265,20.0,0,58.9,0.425,0,0,,2025-12-31
C004475,2025-05-01,SMB,North America,Enterprise,Referral,11,1759.37,244,18.0,1,0.7,0.363,0,0,,2025-12-31
C004476,2023-04-03,Enterprise,North America,Free,Referral,384,0.0,1003,0.0,1,11.5,0.562,0,0,,2025-12-31
C004477,2025-09-04,Startup,North America,Free,Organic,4,0.0,118,5.0,0,60.0,0.437,1,0,,2025-12-31
C004478,2023-06-11,Mid-Market,Europe,Business,Organic,47,178.77,934,14.0,2,49.2,0.249,0,0,,2025-12-31
C004479,2025-05-28,SMB,North America,Enterprise,Organic,5,732.3,217,20.0,0,37.2,0.127,0,1,2025-10-09,2025-12-31
C004480,2024-02-08,SMB,APAC,Enterprise,Organic,6,879.61,692,8.0,1,-7.7,0.053,0,0,,2025-12-31
C004481,2023-10-31,Startup,Europe,Business,Paid Search,5,212.39,792,24.0,0,19.9,0.11,0,0,,2025-12-31
C004482,2023-03-01,Startup,North America,Starter,Paid Search,2,24.92,1036,14.0,1,29.6,0.554,0,0,,2025-12-31
C004483,2025-04-10,Mid-Market,Europe,Starter,Sales,55,27.58,265,15.0,0,31.4,0.669,0,1,2025-10-22,2025-12-31
C004484,2022-03-28,SMB,North America,Free,Referral,16,0.0,1374,3.0,1,63.5,0.171,0,0,,2025-12-31
C004485,2023-11-02,Mid-Market,North America,Pro,Organic,43,67.47,790,17.0,2,84.9,0.155,0,0,,2025-12-31
C004486,2023-06-12,SMB,North America,Pro,Organic,21,89.24,933,22.0,0,50.4,0.476,0,0,,2025-12-31
C004487,2024-02-17,SMB,North America,Free,Organic,3,0.0,683,5.0,3,21.6,0.526,0,0,,2025-12-31
C004488,2022-12-31,Enterprise,North America,Pro,Organic,84,86.62,1096,15.0,1,65.4,0.437,0,0,,2025-12-31
C004489,2024-08-08,Enterprise,LATAM,Pro,Paid Search,413,78.32,510,0.0,2,20.3,0.496,0,0,,2025-12-31
C004490,2023-07-06,Enterprise,Europe,Pro,Organic,273,81.01,909,5.0,3,-30.6,0.421,0,0,,2025-12-31
C004491,2022-09-27,Mid-Market,LATAM,Starter,Organic,76,24.87,1191,1.0,0,3.8,0.594,0,0,,2025-12-31
C004492,2022-10-09,Mid-Market,North America,Starter,Organic,42,31.65,1179,21.0,2,-24.3,0.585,0,0,,2025-12-31
C004493,2024-09-23,Startup,APAC,Pro,Partner,6,67.45,464,27.0,3,25.4,0.844,0,0,,2025-12-31
C004494,2023-01-10,SMB,North America,Pro,Organic,23,82.05,1086,1.0,1,30.5,0.26,0,0,,2025-12-31
C004495,2023-03-16,SMB,North America,Starter,Sales,21,25.43,1021,19.0,1,-4.8,0.121,0,0,,2025-12-31
C004496,2024-06-15,Startup,APAC,Free,Paid Search,4,0.0,564,16.0,2,13.6,0.058,1,0,,2025-12-31
C004497,2023-04-17,SMB,North America,Enterprise,Paid Search,9,1450.98,989,19.0,1,-0.7,0.386,0,0,,2025-12-31
C004498,2023-07-10,Mid-Market,Europe,Business,Paid Search,59,178.53,905,14.0,1,31.8,0.148,0,0,,2025-12-31
C004499,2022-12-16,Startup,APAC,Starter,Paid Search,2,25.23,1111,27.0,0,13.7,0.367,0,0,,2025-12-31
C004500,2023-05-09,SMB,Europe,Pro,Paid Search,12,72.97,967,1.0,1,60.2,0.26,0,0,,2025-12-31
C004501,2024-09-17,SMB,Europe,Pro,Paid Search,13,90.12,470,4.0,3,39.2,0.803,1,0,,2025-12-31
C004502,2024-02-03,Startup,North America,Free,Paid Search,3,0.0,697,6.0,0,75.1,0.844,0,0,,2025-12-31
