transaction_id,customer_id,txn_date,product,amount,currency,status,billing_period
T00077914,C004871,2024-08-17,Analytics Add-on,130.2,USD,succeeded,monthly
T00077915,C004871,2025-12-14,API Access,122.3,USD,succeeded,annual
T00077916,C004871,2024-03-22,Analytics Add-on,178.4,USD,succeeded,monthly
T00077917,C004871,2022-11-20,Analytics Add-on,143.45,USD,succeeded,annual
T00077918,C004871,2025-08-08,Core Platform,100.11,USD,succeeded,monthly
T00077919,C004871,2025-08-28,Storage Pack,181.95,USD,succeeded,annual
T00077920,C004871,2024-01-16,Analytics Add-on,156.51,USD,succeeded,monthly
T00077921,C004871,2024-07-05,Support Plus,162.75,USD,succeeded,monthly
T00077922,C004871,2024-01-06,Core Platform,91.54,USD,succeeded,monthly
T00077923,C004871,2023-01-04,Storage Pack,91.91,USD,succeeded,monthly
T00077924,C004871,2024-03-01,Storage Pack,126.5,USD,succeeded,monthly
T00077925,C004871,2024-05-16,Core Platform,94.17,USD,succeeded,monthly
T00077926,C004871,2023-10-26,Core Platform,118.16,USD,succeeded,annual
T00077927,C004871,2024-09-21,Support Plus,153.15,USD,succeeded,annual
T00077928,C004871,2024-11-17,Analytics Add-on,117.36,USD,succeeded,monthly
T00077929,C004871,2023-09-20,Analytics Add-on,111.82,USD,succeeded,monthly
T00077930,C004871,2024-08-01,Core Platform,83.52,USD,succeeded,monthly
T00077931,C004871,2025-12-28,Core Platform,95.09,USD,succeeded,monthly
T00077932,C004871,2025-02-19,Storage Pack,90.84,USD,failed,monthly
T00077933,C004871,2024-10-20,Core Platform,189.01,USD,succeeded,monthly
T00077934,C004871,2025-05-14,Core Platform,161.31,USD,succeeded,monthly
T00077935,C004871,2023-12-30,Core Platform,169.34,USD,succeeded,monthly
T00077936,C004871,2024-11-13,Analytics Add-on,171.0,USD,succeeded,annual
T00077937,C004871,2025-11-03,Core Platform,94.69,USD,succeeded,monthly
T00077938,C004871,2025-03-14,Analytics Add-on,128.03,USD,succeeded,monthly
T00077939,C004871,2023-04-25,API Access,171.93,USD,succeeded,monthly
T00077940,C004871,2023-06-29,Core Platform,119.24,USD,succeeded,annual
T00077941,C004871,2024-03-09,Core Platform,-168.61,USD,refunded,annual
T00077942,C004871,2025-04-05,Support Plus,89.21,USD,succeeded,annual
T00077943,C004871,2024-09-06,Core Platform,-125.04,USD,refunded,monthly
T00077944,C004871,2025-07-02,Core Platform,-183.8,USD,refunded,monthly
T00077945,C004872,2025-11-17,Core Platform,38.98,USD,succeeded,monthly
T00077946,C004872,2025-10-05,Core Platform,57.37,USD,succeeded,monthly
T00077947,C004872,2025-10-19,API Access,55.29,USD,succeeded,monthly
T00077948,C004873,2025-08-22,Core Platform,408.93,USD,succeeded,annual
T00077949,C004873,2025-01-15,Storage Pack,277.51,USD,succeeded,monthly
T00077950,C004873,2024-07-23,Analytics Add-on,449.91,USD,succeeded,monthly
T00077951,C004873,2023-05-14,Storage Pack,331.38,USD,succeeded,monthly
T00077952,C004873,2025-12-26,API Access,406.74,USD,succeeded,monthly
T00077953,C004873,2022-06-13,Core Platform,522.36,USD,succeeded,monthly
T00077954,C004873,2025-11-12,Support Plus,416.24,USD,succeeded,annual
T00077955,C004873,2024-11-08,Core Platform,487.47,USD,succeeded,monthly
T00077956,C004873,2025-05-12,Core Platform,319.42,USD,succeeded,monthly
T00077957,C004873,2023-01-02,Storage Pack,495.85,USD,succeeded,monthly
T00077958,C004873,2025-08-23,Core Platform,553.61,USD,succeeded,monthly
T00077959,C004873,2024-01-29,API Access,373.19,USD,succeeded,monthly
T00077960,C004873,2023-11-04,Core Platform,626.22,USD,succeeded,monthly
T00077961,C004873,2022-07-31,Core Platform,291.96,USD,succeeded,annual
T00077962,C004873,2024-10-01,Core Platform,371.71,USD,failed,monthly
T00077963,C004873,2025-12-24,Core Platform,549.69,USD,succeeded,monthly
T00077964,C004873,2025-12-28,Core Platform,392.83,USD,succeeded,annual
T00077965,C004873,2025-07-29,Core Platform,339.97,USD,succeeded,monthly
T00077966,C004873,2024-04-12,Core Platform,386.6,USD,succeeded,monthly
T00077967,C004873,2022-06-11,Storage Pack,294.46,USD,succeeded,annual
T00077968,C004873,2023-11-08,Core Platform,367.77,USD,succeeded,annual
T00077969,C004873,2025-04-12,Core Platform,358.08,USD,succeeded,monthly
T00077970,C004873,2022-09-24,Core Platform,385.76,USD,succeeded,monthly
T00077971,C004873,2024-10-13,Core Platform,628.96,USD,failed,monthly
T00077972,C004873,2023-10-22,Analytics Add-on,388.02,USD,succeeded,monthly
T00077973,C004873,2024-06-26,Core Platform,500.88,USD,succeeded,monthly
T00077974,C004873,2023-01-06,Storage Pack,527.6,USD,failed,annual
T00077975,C004873,2024-03-22,Core Platform,441.07,USD,succeeded,monthly
T00077976,C004873,2025-02-28,Analytics Add-on,483.24,USD,succeeded,monthly
T00077977,C004874,2024-09-24,Core Platform,178.4,USD,succeeded,monthly
T00077978,C004874,2025-01-14,Core Platform,170.86,USD,succeeded,monthly
T00077979,C004874,2025-11-06,Core Platform,121.26,USD,succeeded,monthly
T00077980,C004874,2024-07-11,Core Platform,155.83,USD,succeeded,monthly
T00077981,C004874,2024-09-09,Support Plus,112.93,USD,succeeded,monthly
T00077982,C004874,2024-10-25,Core Platform,195.6,USD,succeeded,annual
T00077983,C004874,2024-07-20,API Access,124.32,USD,succeeded,annual
T00077984,C004874,2024-11-07,Analytics Add-on,211.96,USD,succeeded,monthly
T00077985,C004874,2025-02-24,API Access,208.79,USD,succeeded,monthly
T00077986,C004874,2025-07-02,Core Platform,129.7,USD,succeeded,monthly
T00077987,C004874,2024-10-01,Core Platform,173.13,USD,succeeded,monthly
T00077988,C004875,2023-04-22,Storage Pack,43.07,USD,succeeded,monthly
T00077989,C004875,2025-04-03,Analytics Add-on,27.68,USD,succeeded,monthly
T00077990,C004875,2024-05-13,Analytics Add-on,42.44,USD,failed,monthly
T00077991,C004875,2023-08-29,Core Platform,43.56,USD,succeeded,monthly
T00077992,C004875,2024-08-20,Core Platform,28.93,USD,succeeded,monthly
T00077993,C004875,2024-06-02,API Access,35.9,USD,succeeded,annual
T00077994,C004875,2022-12-12,Storage Pack,62.01,USD,succeeded,monthly
T00077995,C004875,2023-05-23,Core Platform,28.29,USD,succeeded,monthly
T00077996,C004875,2025-12-16,Core Platform,33.17,USD,succeeded,monthly
T00077997,C004875,2025-10-03,Core Platform,49.49,USD,succeeded,annual
T00077998,C004875,2022-12-19,Storage Pack,44.99,USD,succeeded,monthly
T00077999,C004875,2024-04-25,API Access,32.68,USD,succeeded,monthly
T00078000,C004875,2024-10-09,Core Platform,39.54,USD,succeeded,annual
T00078001,C004875,2024-07-02,API Access,54.49,USD,succeeded,annual
T00078002,C004875,2024-03-14,Core Platform,54.1,USD,succeeded,monthly
T00078003,C004875,2025-03-08,API Access,48.08,USD,succeeded,monthly
T00078004,C004875,2025-01-21,API Access,55.35,USD,succeeded,monthly
T00078005,C004875,2023-01-15,Analytics Add-on,49.07,USD,failed,monthly
T00078006,C004875,2023-01-23,Core Platform,61.82,USD,succeeded,monthly
T00078007,C004875,2025-02-19,Core Platform,35.59,USD,succeeded,monthly
T00078008,C004875,2024-02-05,API Access,46.16,USD,succeeded,annual
T00078009,C004875,2024-04-30,Core Platform,48.11,USD,succeeded,monthly
T00078010,C004875,2025-06-04,API Access,62.2,USD,succeeded,annual
T00078011,C004875,2022-10-06,Storage Pack,38.34,USD,failed,monthly
T00078012,C004875,2024-08-14,Core Platform,39.31,USD,succeeded,monthly
T00078013,C004875,2025-10-17,Analytics Add-on,29.5,USD,succeeded,monthly
T00078014,C004875,2025-03-24,API Access,35.02,USD,succeeded,monthly
T00078015,C004875,2023-02-20,Core Platform,39.73,USD,succeeded,monthly
T00078016,C004875,2025-03-01,Storage Pack,32.14,USD,failed,annual
T00078017,C004876,2025-02-14,Core Platform,262.84,USD,succeeded,annual
T00078018,C004876,2024-10-09,Analytics Add-on,362.33,USD,succeeded,monthly
T00078019,C004876,2025-11-20,Support Plus,-481.17,USD,refunded,annual
T00078020,C004876,2025-11-21,API Access,462.54,USD,succeeded,monthly
T00078021,C004876,2024-08-18,Core Platform,550.76,USD,succeeded,monthly
T00078022,C004876,2025-11-10,Core Platform,516.7,USD,succeeded,monthly
T00078023,C004876,2025-05-03,Core Platform,449.62,USD,succeeded,monthly
T00078024,C004876,2024-09-08,Core Platform,287.57,USD,succeeded,monthly
T00078025,C004876,2025-02-14,API Access,364.92,USD,succeeded,monthly
T00078026,C004876,2025-10-12,Analytics Add-on,316.12,USD,succeeded,monthly
T00078027,C004876,2024-12-07,Core Platform,-571.39,USD,refunded,monthly
T00078028,C004876,2025-01-16,Core Platform,410.35,USD,succeeded,monthly
T00078029,C004877,2024-06-08,Core Platform,1506.73,USD,succeeded,monthly
T00078030,C004877,2024-10-25,Storage Pack,1120.84,USD,failed,monthly
T00078031,C004877,2024-01-29,Analytics Add-on,778.35,USD,succeeded,annual
T00078032,C004877,2025-09-05,Core Platform,1492.69,USD,succeeded,annual
T00078033,C004877,2023-11-10,Core Platform,701.89,USD,succeeded,monthly
T00078034,C004877,2024-12-08,Core Platform,1259.86,USD,succeeded,monthly
T00078035,C004877,2023-10-24,Core Platform,1563.3,USD,succeeded,monthly
T00078036,C004877,2023-10-30,Core Platform,1292.84,USD,succeeded,monthly
T00078037,C004877,2025-07-13,Core Platform,1352.11,USD,succeeded,monthly
T00078038,C004877,2024-08-03,API Access,1143.98,USD,succeeded,monthly
T00078039,C004877,2024-10-15,Core Platform,-840.09,USD,refunded,monthly
T00078040,C004877,2024-06-26,Support Plus,824.87,USD,succeeded,monthly
T00078041,C004877,2023-12-07,Core Platform,1328.64,USD,failed,monthly
T00078042,C004878,2024-09-30,Core Platform,317.15,USD,succeeded,monthly
T00078043,C004878,2024-09-07,Core Platform,315.8,USD,succeeded,monthly
T00078044,C004878,2025-05-11,Support Plus,370.77,USD,succeeded,monthly
T00078045,C004878,2025-07-17,Core Platform,507.92,USD,succeeded,monthly
T00078046,C004878,2025-08-06,Core Platform,339.37,USD,succeeded,monthly
T00078047,C004878,2023-10-16,API Access,350.19,USD,failed,monthly
T00078048,C004878,2025-03-23,Support Plus,354.82,USD,succeeded,monthly
T00078049,C004878,2024-02-06,Core Platform,406.8,USD,succeeded,monthly
T00078050,C004878,2024-01-01,API Access,245.14,USD,succeeded,monthly
T00078051,C004878,2024-02-04,API Access,404.59,USD,succeeded,monthly
T00078052,C004878,2024-05-26,Core Platform,-248.58,USD,refunded,monthly
T00078053,C004878,2024-11-10,Core Platform,488.76,USD,succeeded,monthly
T00078054,C004878,2023-11-07,Core Platform,441.14,USD,succeeded,monthly
T00078055,C004878,2024-04-26,Storage Pack,489.14,USD,succeeded,monthly
T00078056,C004878,2023-10-20,API Access,-346.27,USD,refunded,monthly
T00078057,C004878,2024-03-13,Support Plus,436.25,USD,succeeded,monthly
T00078058,C004878,2025-02-09,Support Plus,431.42,USD,succeeded,monthly
T00078059,C004878,2025-03-26,API Access,380.43,USD,succeeded,monthly
T00078060,C004878,2024-09-06,API Access,388.53,USD,succeeded,monthly
T00078061,C004879,2025-05-16,Core Platform,466.42,USD,succeeded,annual
T00078062,C004879,2024-10-14,Core Platform,314.27,USD,succeeded,monthly
T00078063,C004879,2025-05-14,Core Platform,485.2,USD,succeeded,monthly
T00078064,C004879,2025-10-18,Core Platform,268.67,USD,succeeded,monthly
T00078065,C004879,2025-01-27,Core Platform,416.37,USD,succeeded,monthly
T00078066,C004879,2024-08-29,Core Platform,225.33,USD,succeeded,monthly
T00078067,C004879,2025-05-02,Core Platform,426.27,USD,succeeded,monthly
T00078068,C004879,2025-03-07,Support Plus,333.46,USD,succeeded,annual
T00078069,C004879,2025-03-08,API Access,234.92,USD,succeeded,annual
T00078070,C004880,2025-05-09,Core Platform,110.4,USD,succeeded,monthly
T00078071,C004880,2025-04-11,Support Plus,106.01,USD,succeeded,monthly
T00078072,C004880,2024-12-22,Core Platform,213.66,USD,succeeded,monthly
T00078073,C004880,2025-06-25,Core Platform,133.17,USD,succeeded,annual
T00078074,C004880,2025-01-12,Core Platform,203.33,USD,succeeded,monthly
T00078075,C004880,2025-11-15,Core Platform,223.13,USD,succeeded,monthly
T00078076,C004881,2025-04-03,Core Platform,903.81,USD,failed,monthly
T00078077,C004881,2025-01-21,Core Platform,1875.48,USD,succeeded,monthly
T00078078,C004881,2024-05-30,Core Platform,1414.56,USD,failed,monthly
T00078079,C004881,2025-09-24,Core Platform,1095.86,USD,succeeded,annual
T00078080,C004881,2024-02-01,Core Platform,1177.11,USD,succeeded,annual
T00078081,C004881,2023-10-15,Analytics Add-on,1139.23,USD,succeeded,monthly
T00078082,C004881,2025-01-07,Analytics Add-on,1574.58,USD,succeeded,monthly
T00078083,C004881,2025-03-08,Core Platform,997.76,USD,succeeded,monthly
T00078084,C004881,2023-09-23,Core Platform,1786.45,USD,succeeded,monthly
T00078085,C004881,2023-09-18,Core Platform,1209.8,USD,succeeded,annual
T00078086,C004881,2025-07-27,Core Platform,1834.19,USD,succeeded,monthly
T00078087,C004881,2025-08-23,Core Platform,903.05,USD,succeeded,annual
T00078088,C004881,2025-12-21,Support Plus,1247.79,USD,succeeded,monthly
T00078089,C004881,2023-10-11,Storage Pack,1427.27,USD,succeeded,annual
T00078090,C004881,2025-06-11,Analytics Add-on,1818.72,USD,succeeded,monthly
T00078091,C004881,2024-06-29,Core Platform,1814.4,USD,succeeded,monthly
T00078092,C004881,2025-11-05,Core Platform,1809.7,USD,succeeded,monthly
T00078093,C004881,2024-03-14,Core Platform,1476.1,USD,succeeded,monthly
T00078094,C004881,2025-10-11,Core Platform,1892.93,USD,succeeded,monthly
T00078095,C004881,2025-04-14,Support Plus,1410.62,USD,succeeded,monthly
T00078096,C004881,2023-10-08,Storage Pack,1369.49,USD,failed,monthly
T00078097,C004881,2024-11-07,API Access,863.94,USD,succeeded,monthly
T00078098,C004882,2025-12-24,Core Platform,170.66,USD,succeeded,monthly
T00078099,C004883,2024-11-05,Core Platform,659.08,USD,succeeded,monthly
T00078100,C004883,2024-05-10,API Access,1381.45,USD,succeeded,monthly
T00078101,C004883,2024-04-02,Core Platform,1400.01,USD,succeeded,monthly
T00078102,C004883,2025-11-21,API Access,1021.73,USD,succeeded,monthly
T00078103,C004883,2025-06-07,Core Platform,682.71,USD,succeeded,annual
T00078104,C004883,2024-03-14,Core Platform,859.26,USD,succeeded,monthly
T00078105,C004883,2024-01-20,API Access,1261.02,USD,succeeded,monthly
T00078106,C004883,2024-03-08,Storage Pack,689.92,USD,succeeded,monthly
T00078107,C004883,2025-05-14,Analytics Add-on,831.81,USD,succeeded,monthly
T00078108,C004883,2024-09-01,Core Platform,837.01,USD,succeeded,annual
T00078109,C004883,2024-09-21,Analytics Add-on,844.45,USD,failed,monthly
T00078110,C004883,2025-02-25,Core Platform,992.48,USD,succeeded,annual
T00078111,C004883,2025-08-28,Analytics Add-on,1272.76,USD,succeeded,monthly
T00078112,C004883,2024-05-24,Core Platform,730.88,USD,succeeded,annual
T00078113,C004883,2025-07-28,Core Platform,1070.78,USD,succeeded,monthly
T00078114,C004883,2025-06-10,API Access,982.86,USD,succeeded,monthly
T00078115,C004884,2023-05-17,Core Platform,598.09,USD,succeeded,monthly
T00078116,C004884,2024-02-27,Analytics Add-on,622.14,USD,succeeded,annual
T00078117,C004884,2023-12-04,Core Platform,-355.09,USD,refunded,monthly
T00078118,C004884,2023-07-18,Support Plus,549.32,USD,failed,monthly
T00078119,C004884,2025-04-16,Core Platform,379.88,USD,succeeded,monthly
T00078120,C004884,2022-11-12,Analytics Add-on,392.96,USD,succeeded,monthly
T00078121,C004884,2024-09-23,API Access,596.95,USD,succeeded,annual
T00078122,C004884,2023-06-19,Storage Pack,572.1,USD,succeeded,annual
T00078123,C004884,2023-04-09,Support Plus,488.66,USD,succeeded,monthly
T00078124,C004884,2025-06-14,API Access,505.24,USD,succeeded,monthly
T00078125,C004884,2024-05-13,Core Platform,526.38,USD,failed,monthly
T00078126,C004884,2025-09-16,Analytics Add-on,361.72,USD,succeeded,monthly
T00078127,C004884,2023-01-30,Storage Pack,-661.89,USD,refunded,monthly
T00078128,C004884,2023-09-20,Core Platform,497.04,USD,succeeded,monthly
T00078129,C004884,2022-11-06,Core Platform,371.44,USD,succeeded,annual
T00078130,C004884,2025-08-07,Storage Pack,400.22,USD,succeeded,monthly
T00078131,C004884,2023-01-28,Storage Pack,461.34,USD,succeeded,monthly
T00078132,C004884,2022-12-03,Core Platform,292.51,USD,failed,annual
T00078133,C004884,2023-08-17,Storage Pack,386.68,USD,succeeded,annual
T00078134,C004884,2022-10-10,Core Platform,583.12,USD,succeeded,monthly
T00078135,C004884,2025-04-29,Storage Pack,630.53,USD,succeeded,annual
T00078136,C004884,2023-07-20,Core Platform,594.69,USD,succeeded,monthly
T00078137,C004884,2023-07-10,Core Platform,521.49,USD,succeeded,monthly
T00078138,C004884,2023-02-19,API Access,491.04,USD,succeeded,monthly
T00078139,C004884,2023-02-25,API Access,395.52,USD,succeeded,annual
T00078140,C004884,2023-04-29,Core Platform,405.68,USD,succeeded,monthly
T00078141,C004884,2025-11-11,Core Platform,626.22,USD,succeeded,annual
T00078142,C004884,2024-05-07,Support Plus,325.29,USD,succeeded,monthly
T00078143,C004884,2024-10-23,Core Platform,516.68,USD,succeeded,monthly
T00078144,C004885,2023-01-29,Analytics Add-on,64.96,USD,succeeded,monthly
T00078145,C004885,2024-03-05,Core Platform,38.29,USD,succeeded,monthly
T00078146,C004885,2022-04-09,Core Platform,48.07,USD,succeeded,monthly
T00078147,C004885,2024-03-28,API Access,52.03,USD,succeeded,monthly
T00078148,C004885,2022-12-16,API Access,42.32,USD,succeeded,monthly
T00078149,C004885,2025-03-19,Storage Pack,40.55,USD,succeeded,monthly
T00078150,C004885,2024-11-30,Storage Pack,72.64,USD,succeeded,monthly
T00078151,C004885,2023-07-10,API Access,41.24,USD,succeeded,annual
T00078152,C004885,2023-08-12,API Access,74.96,USD,succeeded,monthly
T00078153,C004885,2022-06-06,Storage Pack,67.94,USD,succeeded,annual
T00078154,C004885,2023-01-13,Core Platform,65.47,USD,succeeded,annual
T00078155,C004885,2024-07-28,Analytics Add-on,52.42,USD,succeeded,monthly
T00078156,C004885,2025-10-29,Core Platform,37.56,USD,succeeded,monthly
T00078157,C004885,2022-02-25,Analytics Add-on,72.76,USD,succeeded,monthly
T00078158,C004885,2023-02-01,Analytics Add-on,79.06,USD,succeeded,monthly
T00078159,C004885,2025-12-17,Core Platform,69.14,USD,succeeded,monthly
T00078160,C004885,2023-10-21,Core Platform,37.55,USD,succeeded,monthly
T00078161,C004885,2022-05-24,Core Platform,57.64,USD,succeeded,monthly
T00078162,C004885,2022-04-16,Storage Pack,68.92,USD,succeeded,monthly
T00078163,C004885,2025-01-31,Storage Pack,63.24,USD,succeeded,monthly
T00078164,C004885,2024-06-16,Core Platform,35.71,USD,succeeded,monthly
T00078165,C004885,2024-03-29,Core Platform,40.47,USD,succeeded,monthly
T00078166,C004885,2023-10-10,Core Platform,73.48,USD,succeeded,monthly
T00078167,C004885,2024-08-18,Core Platform,49.58,USD,succeeded,monthly
T00078168,C004885,2024-11-14,Core Platform,38.6,USD,succeeded,monthly
T00078169,C004885,2023-08-06,Analytics Add-on,69.81,USD,succeeded,monthly
T00078170,C004885,2025-04-05,Core Platform,61.73,USD,succeeded,monthly
T00078171,C004885,2025-05-19,Storage Pack,-57.34,USD,refunded,annual
T00078172,C004885,2023-02-02,Core Platform,69.22,USD,succeeded,monthly
T00078173,C004885,2022-08-08,Core Platform,35.79,USD,succeeded,annual
T00078174,C004885,2025-06-28,Support Plus,64.54,USD,succeeded,monthly
T00078175,C004885,2025-03-18,Storage Pack,74.95,USD,succeeded,monthly
T00078176,C004885,2023-09-09,API Access,58.82,USD,succeeded,monthly
T00078177,C004885,2025-01-24,Analytics Add-on,73.27,USD,succeeded,monthly
T00078178,C004885,2024-07-14,API Access,50.27,USD,failed,annual
T00078179,C004885,2024-02-02,API Access,48.29,USD,succeeded,monthly
T00078180,C004886,2024-12-01,Storage Pack,10.51,USD,succeeded,annual
T00078181,C004886,2023-01-07,Core Platform,0.0,USD,succeeded,monthly
T00078182,C004886,2024-06-05,API Access,0.0,USD,succeeded,monthly
T00078183,C004886,2024-08-21,Analytics Add-on,0.0,USD,succeeded,monthly
T00078184,C004886,2024-12-22,API Access,5.59,USD,succeeded,monthly
T00078185,C004886,2023-03-26,Core Platform,0.0,USD,succeeded,monthly
T00078186,C004886,2023-11-13,API Access,12.18,USD,succeeded,monthly
T00078187,C004886,2024-09-14,Core Platform,0.0,USD,succeeded,monthly
T00078188,C004886,2024-03-26,Analytics Add-on,0.0,USD,succeeded,monthly
T00078189,C004886,2024-09-14,Core Platform,0.0,USD,succeeded,monthly
T00078190,C004886,2025-12-06,Support Plus,11.29,USD,succeeded,monthly
T00078191,C004886,2024-07-02,Analytics Add-on,0.0,USD,succeeded,monthly
T00078192,C004886,2025-02-16,Support Plus,17.46,USD,succeeded,annual
T00078193,C004886,2025-01-21,API Access,0.0,USD,succeeded,monthly
T00078194,C004886,2024-09-27,Core Platform,0.0,USD,succeeded,annual
T00078195,C004886,2024-12-17,Storage Pack,0.0,USD,succeeded,monthly
T00078196,C004886,2023-07-06,Storage Pack,0.0,USD,succeeded,annual
T00078197,C004886,2023-08-25,Analytics Add-on,7.47,USD,succeeded,annual
T00078198,C004886,2024-11-17,Storage Pack,23.54,USD,succeeded,monthly
T00078199,C004886,2023-08-26,Core Platform,0.0,USD,succeeded,monthly
T00078200,C004886,2025-12-05,Core Platform,0.0,USD,succeeded,monthly
T00078201,C004886,2023-05-19,API Access,17.29,USD,succeeded,monthly
T00078202,C004886,2024-03-23,Analytics Add-on,25.04,USD,succeeded,annual
T00078203,C004886,2023-10-11,Core Platform,0.0,USD,succeeded,monthly
T00078204,C004886,2025-05-06,API Access,10.13,USD,succeeded,annual
T00078205,C004886,2024-01-04,Core Platform,0.0,USD,succeeded,annual
T00078206,C004886,2024-06-14,Storage Pack,10.94,USD,succeeded,monthly
T00078207,C004886,2024-10-28,Core Platform,0.0,USD,succeeded,monthly
T00078208,C004886,2023-08-03,Core Platform,0.0,USD,succeeded,monthly
T00078209,C004886,2024-10-17,Core Platform,0.0,USD,succeeded,monthly
T00078210,C004886,2024-10-05,API Access,14.74,USD,succeeded,monthly
T00078211,C004886,2024-01-21,Core Platform,0.0,USD,succeeded,monthly
T00078212,C004886,2022-11-19,API Access,23.76,USD,succeeded,monthly
T00078213,C004887,2025-09-05,Core Platform,412.13,USD,succeeded,monthly
T00078214,C004887,2025-03-14,Analytics Add-on,245.09,USD,succeeded,monthly
T00078215,C004887,2024-10-25,Core Platform,-323.02,USD,refunded,monthly
T00078216,C004887,2025-04-21,Support Plus,403.13,USD,succeeded,annual
T00078217,C004887,2025-12-11,Storage Pack,258.65,USD,succeeded,monthly
T00078218,C004887,2024-11-25,Core Platform,376.84,USD,succeeded,monthly
T00078219,C004887,2025-03-08,Analytics Add-on,408.62,USD,succeeded,monthly
T00078220,C004887,2025-06-12,Storage Pack,412.95,USD,succeeded,monthly
T00078221,C004887,2025-05-08,Core Platform,229.55,USD,succeeded,monthly
T00078222,C004888,2025-01-25,API Access,101.85,USD,succeeded,monthly
T00078223,C004888,2025-06-10,Support Plus,111.51,USD,succeeded,monthly
T00078224,C004888,2024-07-19,Storage Pack,176.89,USD,succeeded,monthly
T00078225,C004888,2025-08-13,Support Plus,145.49,USD,succeeded,annual
T00078226,C004888,2025-06-19,Core Platform,-91.07,USD,refunded,monthly
T00078227,C004888,2024-11-11,Support Plus,129.81,USD,succeeded,monthly
T00078228,C004888,2025-06-17,Storage Pack,129.21,USD,succeeded,annual
T00078229,C004888,2024-11-29,Core Platform,111.74,USD,succeeded,monthly
T00078230,C004888,2025-06-23,Core Platform,144.73,USD,succeeded,monthly
T00078231,C004888,2024-08-05,Storage Pack,177.07,USD,succeeded,monthly
T00078232,C004888,2025-01-01,Core Platform,129.39,USD,succeeded,monthly
T00078233,C004888,2024-03-01,Support Plus,124.02,USD,succeeded,monthly
T00078234,C004888,2024-06-06,Storage Pack,178.3,USD,succeeded,monthly
T00078235,C004888,2025-07-12,Support Plus,115.47,USD,succeeded,monthly
T00078236,C004888,2024-08-06,API Access,88.86,USD,succeeded,annual
T00078237,C004888,2025-11-05,API Access,139.15,USD,succeeded,monthly
T00078238,C004889,2025-07-29,Core Platform,206.09,USD,succeeded,monthly
T00078239,C004889,2025-07-28,Core Platform,157.61,USD,succeeded,monthly
T00078240,C004889,2025-09-29,Core Platform,198.38,USD,succeeded,monthly
T00078241,C004889,2023-07-06,Core Platform,177.56,USD,succeeded,monthly
T00078242,C004889,2025-07-24,Analytics Add-on,201.42,USD,succeeded,annual
T00078243,C004889,2024-06-21,Support Plus,130.01,USD,succeeded,annual
T00078244,C004889,2024-06-03,Core Platform,191.2,USD,succeeded,monthly
T00078245,C004889,2025-03-23,Support Plus,122.3,USD,succeeded,monthly
T00078246,C004889,2024-10-12,Support Plus,156.24,USD,failed,annual
T00078247,C004889,2024-03-08,Core Platform,122.4,USD,succeeded,monthly
T00078248,C004889,2023-08-22,Analytics Add-on,140.39,USD,succeeded,monthly
T00078249,C004889,2024-11-14,Support Plus,106.91,USD,succeeded,annual
T00078250,C004889,2023-06-20,Core Platform,172.54,USD,succeeded,monthly
T00078251,C004889,2025-03-26,API Access,136.08,USD,succeeded,monthly
T00078252,C004889,2024-05-18,Storage Pack,157.18,USD,succeeded,monthly
T00078253,C004889,2025-04-11,API Access,103.15,USD,succeeded,monthly
T00078254,C004889,2023-07-07,Core Platform,136.99,USD,succeeded,monthly
T00078255,C004889,2025-06-09,API Access,125.88,USD,succeeded,monthly
T00078256,C004889,2025-08-23,Storage Pack,145.84,USD,succeeded,monthly
T00078257,C004889,2025-01-13,Storage Pack,127.63,USD,succeeded,monthly
T00078258,C004889,2025-01-01,Core Platform,114.32,USD,succeeded,monthly
T00078259,C004889,2025-08-21,Support Plus,102.34,USD,succeeded,monthly
T00078260,C004890,2024-03-01,API Access,843.92,USD,succeeded,monthly
T00078261,C004890,2024-07-26,Analytics Add-on,917.59,USD,succeeded,annual
T00078262,C004890,2024-03-18,Core Platform,990.93,USD,succeeded,annual
T00078263,C004890,2025-10-25,Core Platform,1578.69,USD,succeeded,annual
T00078264,C004890,2025-04-04,Core Platform,1428.09,USD,succeeded,annual
T00078265,C004890,2025-04-12,Core Platform,1087.53,USD,succeeded,monthly
T00078266,C004890,2025-10-25,Analytics Add-on,971.23,USD,succeeded,monthly
T00078267,C004890,2025-06-11,API Access,-1358.6,USD,refunded,monthly
T00078268,C004890,2024-05-11,Core Platform,1406.79,USD,succeeded,monthly
T00078269,C004890,2025-01-19,Core Platform,1298.35,USD,succeeded,monthly
T00078270,C004890,2025-05-30,Core Platform,1143.8,USD,succeeded,monthly
T00078271,C004890,2024-05-25,Core Platform,1306.23,USD,succeeded,monthly
T00078272,C004890,2024-03-09,Support Plus,734.42,USD,succeeded,annual
T00078273,C004890,2024-09-20,Support Plus,1564.63,USD,succeeded,monthly
T00078274,C004890,2024-09-06,Core Platform,1037.75,USD,succeeded,monthly
T00078275,C004890,2024-10-14,Core Platform,1526.09,USD,succeeded,annual
T00078276,C004890,2024-07-24,Core Platform,1460.55,USD,succeeded,annual
T00078277,C004890,2024-01-25,Core Platform,1428.07,USD,succeeded,annual
T00078278,C004890,2024-02-20,Core Platform,772.48,USD,succeeded,monthly
T00078279,C004890,2024-08-23,Analytics Add-on,1185.67,USD,succeeded,monthly
T00078280,C004890,2025-02-20,Core Platform,1295.39,USD,succeeded,monthly
