event_id,customer_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,category,channel,csat,resolved_hours,age_hours,is_open,sla_breach,sla_status,segment,region,plan
E00007913,C004661,2025-07-24 23:44:00,2025-07-26 15:18:16,2025-07-27 23:44:00,2025-07-24,resolved,low,How-to,How-to,email,4.0,39.6,39.57,0,False,within_sla,SMB,North America,Business
E00007914,C004661,2025-06-16 22:23:00,2025-06-17 09:30:07,2025-06-19 22:23:00,2025-06-16,resolved,low,How-to,How-to,portal,4.0,11.1,11.12,0,False,within_sla,SMB,North America,Business
E00007915,C004662,2025-10-14 06:35:00,2025-10-14 19:07:16,2025-10-15 06:35:00,2025-10-14,resolved,high,Billing,Billing,chat,3.0,12.5,12.54,0,False,within_sla,SMB,Europe,Pro
E00007916,C004663,2025-07-19 04:19:00,2025-07-19 16:36:05,2025-07-22 04:19:00,2025-07-19,resolved,low,Billing,Billing,email,4.0,12.3,12.28,0,False,within_sla,SMB,North America,Starter
E00007917,C004663,2024-02-02 06:17:00,2024-02-03 11:43:21,2024-02-04 06:17:00,2024-02-02,resolved,medium,How-to,How-to,chat,4.0,29.4,29.44,0,False,within_sla,SMB,North America,Starter
E00007918,C004664,2023-10-14 20:25:00,2023-10-15 17:57:57,2023-10-16 20:25:00,2023-10-14,resolved,medium,Feature Request,Feature Request,phone,4.0,21.5,21.55,0,False,within_sla,SMB,APAC,Free
E00007919,C004665,2024-01-21 08:33:00,2024-01-23 20:34:39,2024-01-24 08:33:00,2024-01-21,resolved,low,How-to,How-to,email,4.0,60.0,60.03,0,False,within_sla,Startup,North America,Pro
E00007920,C004665,2024-03-06 07:17:00,2024-03-06 10:31:08,2024-03-09 07:17:00,2024-03-06,resolved,low,Bug,Bug,chat,4.0,3.2,3.24,0,False,within_sla,Startup,North America,Pro
E00007921,C004665,2023-05-14 04:20:00,2023-05-17 11:39:21,2023-05-17 04:20:00,2023-05-14,resolved,low,Bug,Bug,portal,3.0,79.3,79.32,0,True,beyond_sla,Startup,North America,Pro
E00007922,C004666,2025-04-21 08:25:00,,2025-04-22 08:25:00,2025-04-21,pending,high,Billing,Billing,chat,,,6111.58,1,True,pending_beyond_sla,SMB,North America,Pro
E00007923,C004668,2025-03-14 11:41:00,2025-03-20 23:33:43,2025-03-17 11:41:00,2025-03-14,resolved,low,Billing,Billing,email,2.0,155.9,155.88,0,True,beyond_sla,Mid-Market,LATAM,Starter
E00007924,C004668,2024-03-31 18:27:00,2024-04-02 15:25:31,2024-04-02 18:27:00,2024-03-31,resolved,medium,How-to,How-to,portal,4.0,45.0,44.98,0,False,within_sla,Mid-Market,LATAM,Starter
E00007925,C004668,2025-11-28 13:36:00,2025-11-28 19:50:56,2025-11-29 13:36:00,2025-11-28,resolved,high,Outage,Outage,chat,4.0,6.2,6.25,0,False,within_sla,Mid-Market,LATAM,Starter
E00007926,C004669,2025-06-18 23:47:00,2025-06-20 20:21:00,2025-06-19 23:47:00,2025-06-18,resolved,high,Outage,Outage,chat,2.0,44.6,44.57,0,True,beyond_sla,SMB,North America,Business
E00007927,C004669,2025-06-24 14:11:00,2025-06-26 04:59:20,2025-06-26 14:11:00,2025-06-24,resolved,medium,Bug,Bug,chat,4.0,38.8,38.81,0,False,within_sla,SMB,North America,Business
E00007928,C004669,2025-03-24 03:24:00,2025-03-27 20:59:56,2025-03-26 03:24:00,2025-03-24,resolved,medium,Outage,Outage,email,3.0,89.6,89.6,0,True,beyond_sla,SMB,North America,Business
E00007929,C004671,2022-12-03 07:01:00,2022-12-05 23:43:37,2022-12-06 07:01:00,2022-12-03,resolved,low,How-to,How-to,phone,5.0,64.7,64.71,0,False,within_sla,SMB,Europe,Pro
E00007930,C004671,2022-08-19 15:13:00,2022-08-20 05:59:10,2022-08-20 15:13:00,2022-08-19,resolved,high,Outage,Outage,chat,4.0,14.8,14.77,0,False,within_sla,SMB,Europe,Pro
E00007931,C004671,2022-10-28 05:38:00,2022-10-30 23:30:40,2022-10-31 05:38:00,2022-10-28,resolved,low,Billing,Billing,phone,5.0,65.9,65.88,0,False,within_sla,SMB,Europe,Pro
E00007932,C004673,2023-11-03 08:41:00,2023-11-03 12:42:39,2023-11-05 08:41:00,2023-11-03,resolved,medium,Billing,Billing,phone,4.0,4.0,4.03,0,False,within_sla,SMB,North America,Starter
E00007933,C004673,2024-11-14 03:49:00,2024-11-15 20:11:42,2024-11-15 03:49:00,2024-11-14,resolved,high,Feature Request,Feature Request,chat,2.0,40.4,40.38,0,True,beyond_sla,SMB,North America,Starter
E00007934,C004674,2025-10-13 13:34:00,2025-10-14 21:51:44,2025-10-14 13:34:00,2025-10-13,resolved,high,How-to,How-to,phone,3.0,32.3,32.3,0,True,beyond_sla,SMB,Europe,Starter
E00007935,C004676,2023-06-17 12:51:00,2023-06-18 03:05:39,2023-06-19 12:51:00,2023-06-17,resolved,medium,Billing,Billing,email,3.0,14.2,14.24,0,False,within_sla,Enterprise,North America,Starter
E00007936,C004676,2023-08-31 09:21:00,2023-09-01 03:37:13,2023-09-03 09:21:00,2023-08-31,resolved,low,How-to,How-to,email,5.0,18.3,18.27,0,False,within_sla,Enterprise,North America,Starter
E00007937,C004677,2024-03-17 05:27:00,2024-03-18 18:53:11,2024-03-19 05:27:00,2024-03-17,resolved,medium,Feature Request,Feature Request,email,4.0,37.4,37.44,0,False,within_sla,Enterprise,Europe,Pro
E00007938,C004677,2025-01-01 21:32:00,2025-01-02 08:07:48,2025-01-02 21:32:00,2025-01-01,resolved,high,Billing,Billing,chat,5.0,10.6,10.6,0,False,within_sla,Enterprise,Europe,Pro
E00007939,C004678,2024-06-22 12:34:00,2024-06-24 08:53:21,2024-06-24 12:34:00,2024-06-22,resolved,medium,Billing,Billing,portal,3.0,44.3,44.32,0,False,within_sla,Startup,APAC,Business
E00007940,C004678,2025-09-29 19:30:00,2025-09-29 21:32:10,2025-10-02 19:30:00,2025-09-29,resolved,low,Feature Request,Feature Request,email,4.0,2.0,2.04,0,False,within_sla,Startup,APAC,Business
E00007941,C004679,2025-11-22 03:20:00,,2025-11-24 03:20:00,2025-11-22,pending,medium,How-to,How-to,phone,,,956.67,1,True,pending_beyond_sla,Startup,North America,Business
E00007942,C004679,2025-09-29 06:02:00,2025-09-30 04:20:39,2025-10-01 06:02:00,2025-09-29,resolved,medium,How-to,How-to,email,3.0,22.3,22.31,0,False,within_sla,Startup,North America,Business
E00007943,C004682,2024-07-20 10:51:00,2024-07-23 06:05:07,2024-07-23 10:51:00,2024-07-20,resolved,low,How-to,How-to,email,5.0,67.2,67.24,0,False,within_sla,SMB,APAC,Starter
E00007944,C004683,2024-12-16 22:40:00,2024-12-17 16:07:02,2024-12-17 06:40:00,2024-12-16,resolved,critical,Bug,Bug,portal,3.0,17.5,17.45,0,True,beyond_sla,SMB,LATAM,Business
E00007945,C004683,2025-11-12 13:42:00,,2025-11-14 13:42:00,2025-11-12,pending,medium,Bug,Bug,chat,,,1186.3,1,True,pending_beyond_sla,SMB,LATAM,Business
E00007946,C004684,2024-02-17 06:38:00,2024-02-23 00:16:02,2024-02-19 06:38:00,2024-02-17,closed_unresolved,medium,Feature Request,Feature Request,email,2.0,137.6,137.63,0,True,beyond_sla,Mid-Market,Europe,Free
E00007947,C004684,2024-10-05 21:07:00,2024-10-06 03:46:43,2024-10-08 21:07:00,2024-10-05,resolved,low,Outage,Outage,email,4.0,6.7,6.66,0,False,within_sla,Mid-Market,Europe,Free
E00007948,C004685,2025-08-09 17:14:00,2025-08-11 12:11:45,2025-08-12 17:14:00,2025-08-09,resolved,low,Feature Request,Feature Request,chat,3.0,43.0,42.96,0,False,within_sla,Enterprise,Europe,Pro
E00007949,C004685,2025-02-28 10:12:00,2025-03-03 03:32:04,2025-03-03 10:12:00,2025-02-28,resolved,low,Outage,Outage,phone,5.0,65.3,65.33,0,False,within_sla,Enterprise,Europe,Pro
E00007950,C004686,2025-12-16 03:36:00,,2025-12-19 03:36:00,2025-12-16,pending,low,Bug,Bug,chat,,,380.4,1,True,pending_beyond_sla,SMB,North America,Pro
E00007951,C004687,2025-10-03 10:59:00,2025-10-06 21:43:49,2025-10-05 10:59:00,2025-10-03,resolved,medium,How-to,How-to,email,4.0,82.7,82.75,0,True,beyond_sla,Mid-Market,North America,Starter
E00007952,C004687,2025-11-09 22:20:00,2025-11-10 05:42:24,2025-11-11 22:20:00,2025-11-09,resolved,medium,How-to,How-to,phone,4.0,7.4,7.37,0,False,within_sla,Mid-Market,North America,Starter
E00007953,C004687,2025-12-29 00:16:00,2025-12-31 15:35:36,2025-12-30 00:16:00,2025-12-29,resolved,high,Bug,Bug,email,3.0,63.3,63.33,0,True,beyond_sla,Mid-Market,North America,Starter
E00007954,C004687,2025-10-22 23:28:00,2025-10-27 19:59:52,2025-10-25 23:28:00,2025-10-22,resolved,low,Billing,Billing,phone,3.0,116.5,116.53,0,True,beyond_sla,Mid-Market,North America,Starter
E00007955,C004688,2025-07-05 03:03:00,,2025-07-08 03:03:00,2025-07-05,escalated,low,Billing,Billing,chat,,,4316.95,1,True,pending_beyond_sla,Mid-Market,North America,Enterprise
E00007956,C004688,2024-04-11 18:58:00,2024-04-12 18:03:11,2024-04-14 18:58:00,2024-04-11,resolved,low,How-to,How-to,portal,3.0,23.1,23.09,0,False,within_sla,Mid-Market,North America,Enterprise
E00007957,C004689,2022-05-01 19:59:00,2022-05-02 04:03:11,2022-05-03 19:59:00,2022-05-01,resolved,medium,How-to,How-to,email,4.0,8.1,8.07,0,False,within_sla,Mid-Market,North America,Free
E00007958,C004689,2024-02-02 16:53:00,2024-02-04 13:36:20,2024-02-05 16:53:00,2024-02-02,resolved,low,How-to,How-to,portal,4.0,44.7,44.72,0,False,within_sla,Mid-Market,North America,Free
E00007959,C004690,2025-07-23 09:20:00,,2025-07-25 09:20:00,2025-07-23,escalated,medium,How-to,How-to,email,,,3878.67,1,True,pending_beyond_sla,SMB,North America,Free
E00007960,C004690,2025-06-04 09:29:00,2025-06-10 06:04:03,2025-06-06 09:29:00,2025-06-04,resolved,medium,Feature Request,Feature Request,email,3.0,140.6,140.58,0,True,beyond_sla,SMB,North America,Free
E00007961,C004692,2023-05-27 13:29:00,2023-05-28 11:52:20,2023-05-29 13:29:00,2023-05-27,resolved,medium,How-to,How-to,phone,5.0,22.4,22.39,0,False,within_sla,Mid-Market,North America,Pro
E00007962,C004692,2022-04-22 10:06:00,2022-04-24 19:04:36,2022-04-25 10:06:00,2022-04-22,resolved,low,How-to,How-to,portal,5.0,57.0,56.98,0,False,within_sla,Mid-Market,North America,Pro
E00007963,C004692,2023-04-09 06:26:00,2023-04-13 21:23:56,2023-04-11 06:26:00,2023-04-09,resolved,medium,Feature Request,Feature Request,portal,1.0,111.0,110.97,0,True,beyond_sla,Mid-Market,North America,Pro
E00007964,C004693,2025-12-09 15:18:00,2025-12-12 15:13:22,2025-12-11 15:18:00,2025-12-09,resolved,medium,How-to,How-to,chat,1.0,71.9,71.92,0,True,beyond_sla,SMB,North America,Starter
E00007965,C004694,2025-11-11 11:46:00,2025-11-12 13:25:06,2025-11-13 11:46:00,2025-11-11,resolved,medium,Billing,Billing,chat,5.0,25.7,25.65,0,False,within_sla,SMB,North America,Starter
E00007966,C004694,2025-11-26 00:57:00,2025-11-26 04:24:13,2025-11-28 00:57:00,2025-11-26,resolved,medium,Billing,Billing,phone,5.0,3.5,3.45,0,False,within_sla,SMB,North America,Starter
E00007967,C004696,2025-10-20 02:01:00,2025-10-20 07:21:01,2025-10-21 02:01:00,2025-10-20,resolved,high,Outage,Outage,portal,3.0,5.3,5.33,0,False,within_sla,Startup,North America,Business
E00007968,C004696,2025-09-30 18:21:00,2025-10-02 04:39:43,2025-10-03 18:21:00,2025-09-30,resolved,low,Feature Request,Feature Request,email,5.0,34.3,34.31,0,False,within_sla,Startup,North America,Business
E00007969,C004696,2025-09-13 15:16:00,2025-09-14 17:28:35,2025-09-16 15:16:00,2025-09-13,resolved,low,Feature Request,Feature Request,chat,5.0,26.2,26.21,0,False,within_sla,Startup,North America,Business
E00007970,C004696,2025-04-20 00:12:00,2025-04-20 12:33:27,2025-04-21 00:12:00,2025-04-20,resolved,high,Feature Request,Feature Request,portal,5.0,12.4,12.36,0,False,within_sla,Startup,North America,Business
E00007971,C004697,2023-10-12 23:21:00,2023-10-14 20:37:35,2023-10-14 23:21:00,2023-10-12,resolved,medium,How-to,How-to,email,5.0,45.3,45.28,0,False,within_sla,Mid-Market,North America,Pro
E00007972,C004697,2024-03-17 14:24:00,2024-03-18 05:03:41,2024-03-19 14:24:00,2024-03-17,resolved,medium,How-to,How-to,phone,5.0,14.7,14.66,0,False,within_sla,Mid-Market,North America,Pro
E00007973,C004697,2025-06-07 00:00:00,2025-06-08 00:34:07,2025-06-10 00:00:00,2025-06-07,resolved,low,Bug,Bug,phone,5.0,24.6,24.57,0,False,within_sla,Mid-Market,North America,Pro
E00007974,C004699,2024-01-08 06:15:00,2024-01-08 20:45:44,2024-01-10 06:15:00,2024-01-08,resolved,medium,Outage,Outage,phone,5.0,14.5,14.51,0,False,within_sla,SMB,Europe,Starter
E00007975,C004699,2024-03-20 06:29:00,2024-03-20 23:43:59,2024-03-22 06:29:00,2024-03-20,resolved,medium,Billing,Billing,email,3.0,17.2,17.25,0,False,within_sla,SMB,Europe,Starter
E00007976,C004700,2024-11-06 04:01:00,2024-11-06 06:58:21,2024-11-07 04:01:00,2024-11-06,resolved,high,Billing,Billing,chat,4.0,3.0,2.96,0,False,within_sla,SMB,APAC,Enterprise
E00007977,C004702,2025-10-13 20:09:00,2025-10-14 14:31:14,2025-10-15 20:09:00,2025-10-13,resolved,medium,Feature Request,Feature Request,chat,4.0,18.4,18.37,0,False,within_sla,Mid-Market,APAC,Free
E00007978,C004702,2025-09-10 22:39:00,2025-09-11 00:29:06,2025-09-11 06:39:00,2025-09-10,resolved,critical,How-to,How-to,email,5.0,1.8,1.84,0,False,within_sla,Mid-Market,APAC,Free
E00007979,C004703,2024-09-27 12:49:00,2024-09-28 15:07:49,2024-09-30 12:49:00,2024-09-27,resolved,low,Billing,Billing,chat,5.0,26.3,26.31,0,False,within_sla,Enterprise,Europe,Pro
E00007980,C004704,2025-10-14 15:42:00,2025-10-14 21:16:45,2025-10-17 15:42:00,2025-10-14,resolved,low,Bug,Bug,phone,5.0,5.6,5.58,0,False,within_sla,Startup,LATAM,Starter
E00007981,C004704,2025-05-06 11:52:00,,2025-05-08 11:52:00,2025-05-06,escalated,medium,Billing,Billing,email,,,5748.13,1,True,pending_beyond_sla,Startup,LATAM,Starter
E00007982,C004704,2025-05-18 08:35:00,2025-05-19 09:54:24,2025-05-20 08:35:00,2025-05-18,resolved,medium,Bug,Bug,email,4.0,25.3,25.32,0,False,within_sla,Startup,LATAM,Starter
E00007983,C004704,2025-07-28 12:12:00,2025-07-28 20:07:58,2025-07-30 12:12:00,2025-07-28,resolved,medium,How-to,How-to,chat,5.0,7.9,7.93,0,False,within_sla,Startup,LATAM,Starter
E00007984,C004706,2023-09-02 02:58:00,2023-09-02 23:34:38,2023-09-04 02:58:00,2023-09-02,resolved,medium,How-to,How-to,chat,4.0,20.6,20.61,0,False,within_sla,SMB,Europe,Business
E00007985,C004707,2025-01-19 23:10:00,2025-01-20 09:39:28,2025-01-21 23:10:00,2025-01-19,resolved,medium,Billing,Billing,email,4.0,10.5,10.49,0,False,within_sla,SMB,Europe,Business
E00007986,C004708,2024-03-16 21:34:00,,2024-03-18 21:34:00,2024-03-16,pending,medium,Outage,Outage,portal,,,15722.43,1,True,pending_beyond_sla,Enterprise,North America,Free
E00007987,C004708,2025-01-06 07:56:00,,2025-01-07 07:56:00,2025-01-06,escalated,high,Feature Request,Feature Request,chat,,,8632.07,1,True,pending_beyond_sla,Enterprise,North America,Free
E00007988,C004708,2024-03-09 14:14:00,2024-03-11 00:42:42,2024-03-12 14:14:00,2024-03-09,resolved,low,Outage,Outage,phone,4.0,34.5,34.48,0,False,within_sla,Enterprise,North America,Free
E00007989,C004709,2025-05-29 09:26:00,2025-05-29 19:00:37,2025-06-01 09:26:00,2025-05-29,resolved,low,How-to,How-to,chat,4.0,9.6,9.58,0,False,within_sla,Mid-Market,North America,Business
E00007990,C004709,2025-01-30 09:31:00,2025-01-31 03:46:46,2025-02-01 09:31:00,2025-01-30,resolved,medium,Billing,Billing,chat,4.0,18.3,18.26,0,False,within_sla,Mid-Market,North America,Business
E00007991,C004709,2025-08-21 03:44:00,2025-08-22 05:26:04,2025-08-23 03:44:00,2025-08-21,resolved,medium,How-to,How-to,email,5.0,25.7,25.7,0,False,within_sla,Mid-Market,North America,Business
E00007992,C004709,2025-01-08 08:53:00,,2025-01-10 08:53:00,2025-01-08,pending,medium,Bug,Bug,chat,,,8583.12,1,True,pending_beyond_sla,Mid-Market,North America,Business
E00007993,C004709,2025-05-16 04:17:00,,2025-05-19 04:17:00,2025-05-16,pending,low,Billing,Billing,phone,,,5515.72,1,True,pending_beyond_sla,Mid-Market,North America,Business
E00007994,C004711,2023-07-22 23:01:00,2023-07-24 09:59:49,2023-07-23 23:01:00,2023-07-22,resolved,high,How-to,How-to,chat,3.0,35.0,34.98,0,True,beyond_sla,SMB,APAC,Business
E00007995,C004712,2025-05-04 19:03:00,2025-05-06 02:27:46,2025-05-06 19:03:00,2025-05-04,resolved,medium,Feature Request,Feature Request,phone,4.0,31.4,31.41,0,False,within_sla,SMB,North America,Business
E00007996,C004712,2025-04-01 21:50:00,2025-04-02 00:01:06,2025-04-03 21:50:00,2025-04-01,resolved,medium,How-to,How-to,email,5.0,2.2,2.18,0,False,within_sla,SMB,North America,Business
E00007997,C004713,2025-08-27 05:26:00,2025-08-27 17:11:56,2025-08-28 05:26:00,2025-08-27,resolved,high,Feature Request,Feature Request,portal,4.0,11.8,11.77,0,False,within_sla,SMB,Europe,Pro
E00007998,C004713,2025-07-15 22:23:00,2025-07-16 16:45:48,2025-07-18 22:23:00,2025-07-15,resolved,low,Outage,Outage,email,3.0,18.4,18.38,0,False,within_sla,SMB,Europe,Pro
E00007999,C004715,2024-12-25 04:32:00,2024-12-26 20:11:15,2024-12-28 04:32:00,2024-12-25,resolved,low,Billing,Billing,email,4.0,39.7,39.65,0,False,within_sla,Startup,Europe,Starter
E00008000,C004717,2025-09-21 20:38:00,2025-09-30 09:01:13,2025-09-24 20:38:00,2025-09-21,resolved,low,Feature Request,Feature Request,chat,4.0,204.4,204.39,0,True,beyond_sla,SMB,Europe,Starter
E00008001,C004718,2025-11-27 08:54:00,,2025-11-29 08:54:00,2025-11-27,pending,medium,Bug,Bug,phone,,,831.1,1,True,pending_beyond_sla,SMB,North America,Business
E00008002,C004718,2025-12-28 19:36:00,2025-12-30 09:41:36,2025-12-30 19:36:00,2025-12-28,resolved,medium,Feature Request,Feature Request,portal,5.0,38.1,38.09,0,False,within_sla,SMB,North America,Business
E00008003,C004719,2025-02-23 14:59:00,2025-02-23 15:53:53,2025-02-26 14:59:00,2025-02-23,resolved,low,Bug,Bug,chat,5.0,0.9,0.91,0,False,within_sla,Mid-Market,LATAM,Free
E00008004,C004719,2025-01-13 02:33:00,2025-01-21 20:12:01,2025-01-16 02:33:00,2025-01-13,resolved,low,Feature Request,Feature Request,phone,3.0,209.7,209.65,0,True,beyond_sla,Mid-Market,LATAM,Free
E00008005,C004720,2025-02-13 16:54:00,,2025-02-16 16:54:00,2025-02-13,escalated,low,Billing,Billing,portal,,,7711.1,1,True,pending_beyond_sla,Mid-Market,APAC,Starter
E00008006,C004721,2024-11-28 23:58:00,2024-11-29 19:22:44,2024-11-29 23:58:00,2024-11-28,resolved,high,Outage,Outage,portal,4.0,19.4,19.41,0,False,within_sla,Mid-Market,APAC,Business
E00008007,C004721,2025-08-02 00:33:00,2025-08-03 20:26:10,2025-08-05 00:33:00,2025-08-02,resolved,low,Outage,Outage,email,5.0,43.9,43.89,0,False,within_sla,Mid-Market,APAC,Business
E00008008,C004722,2025-10-22 20:23:00,2025-10-25 07:33:37,2025-10-24 20:23:00,2025-10-22,resolved,medium,How-to,How-to,phone,1.0,59.2,59.18,0,True,beyond_sla,Mid-Market,Europe,Starter
E00008009,C004722,2025-11-05 06:05:00,2025-11-05 23:40:19,2025-11-06 06:05:00,2025-11-05,resolved,high,Feature Request,Feature Request,portal,5.0,17.6,17.59,0,False,within_sla,Mid-Market,Europe,Starter
E00008010,C004723,2025-11-23 03:47:00,2025-11-24 15:53:42,2025-11-26 03:47:00,2025-11-23,resolved,low,Billing,Billing,portal,4.0,36.1,36.11,0,False,within_sla,SMB,APAC,Starter
E00008011,C004724,2025-10-02 18:24:00,,2025-10-04 18:24:00,2025-10-02,escalated,medium,How-to,How-to,chat,,,2165.6,1,True,pending_beyond_sla,Mid-Market,APAC,Starter
E00008012,C004724,2025-08-19 08:09:00,,2025-08-22 08:09:00,2025-08-19,pending,low,Billing,Billing,chat,,,3231.85,1,True,pending_beyond_sla,Mid-Market,APAC,Starter
E00008013,C004726,2024-03-20 07:51:00,2024-03-22 02:31:15,2024-03-22 07:51:00,2024-03-20,resolved,medium,Feature Request,Feature Request,email,5.0,42.7,42.67,0,False,within_sla,Enterprise,North America,Starter
E00008014,C004727,2022-12-25 01:09:00,2022-12-25 10:20:28,2022-12-27 01:09:00,2022-12-25,resolved,medium,Billing,Billing,phone,4.0,9.2,9.19,0,False,within_sla,Enterprise,North America,Starter
E00008015,C004728,2025-07-05 12:36:00,2025-07-06 04:33:35,2025-07-06 12:36:00,2025-07-05,resolved,high,How-to,How-to,email,3.0,16.0,15.96,0,False,within_sla,Mid-Market,Europe,Pro
E00008016,C004728,2025-08-15 21:59:00,2025-08-17 22:59:01,2025-08-16 21:59:00,2025-08-15,resolved,high,Outage,Outage,chat,4.0,49.0,49.0,0,True,beyond_sla,Mid-Market,Europe,Pro
E00008017,C004728,2025-12-30 23:38:00,,2026-01-02 23:38:00,2025-12-30,pending,low,Outage,Outage,email,,,24.37,1,False,pending_within_sla,Mid-Market,Europe,Pro
E00008018,C004728,2025-07-17 15:15:00,2025-07-17 22:24:33,2025-07-20 15:15:00,2025-07-17,resolved,low,Outage,Outage,email,3.0,7.2,7.16,0,False,within_sla,Mid-Market,Europe,Pro
E00008019,C004729,2022-12-30 08:25:00,2023-01-04 19:02:49,2023-01-01 08:25:00,2022-12-30,resolved,medium,Bug,Bug,email,1.0,130.6,130.63,0,True,beyond_sla,Mid-Market,APAC,Enterprise
E00008020,C004731,2025-10-09 04:16:00,2025-10-09 09:55:39,2025-10-12 04:16:00,2025-10-09,resolved,low,Bug,Bug,chat,4.0,5.7,5.66,0,False,within_sla,Mid-Market,Europe,Starter
E00008021,C004733,2025-02-15 13:24:00,2025-02-22 16:44:46,2025-02-18 13:24:00,2025-02-15,resolved,low,Feature Request,Feature Request,email,2.0,171.3,171.35,0,True,beyond_sla,Mid-Market,North America,Business
E00008022,C004733,2025-06-08 12:55:00,2025-06-09 23:15:19,2025-06-10 12:55:00,2025-06-08,resolved,medium,Bug,Bug,phone,5.0,34.3,34.34,0,False,within_sla,Mid-Market,North America,Business
E00008023,C004733,2025-03-03 12:37:00,,2025-03-04 12:37:00,2025-03-03,pending,high,How-to,How-to,chat,,,7283.38,1,True,pending_beyond_sla,Mid-Market,North America,Business
E00008024,C004734,2023-06-16 14:13:00,2023-06-16 23:35:33,2023-06-18 14:13:00,2023-06-16,resolved,medium,Billing,Billing,chat,5.0,9.4,9.38,0,False,within_sla,Mid-Market,North America,Business
E00008025,C004734,2025-03-25 11:17:00,2025-03-28 05:32:14,2025-03-28 11:17:00,2025-03-25,resolved,low,Billing,Billing,portal,5.0,66.3,66.25,0,False,within_sla,Mid-Market,North America,Business
E00008026,C004735,2025-04-14 16:57:00,2025-04-15 11:30:58,2025-04-15 16:57:00,2025-04-14,resolved,high,Feature Request,Feature Request,chat,3.0,18.6,18.57,0,False,within_sla,SMB,LATAM,Pro
E00008027,C004736,2024-05-03 03:50:00,2024-05-08 12:16:44,2024-05-05 03:50:00,2024-05-03,resolved,medium,How-to,How-to,email,3.0,128.4,128.45,0,True,beyond_sla,SMB,LATAM,Free
E00008028,C004736,2025-03-31 06:53:00,2025-04-01 21:27:31,2025-04-03 06:53:00,2025-03-31,resolved,low,How-to,How-to,chat,4.0,38.6,38.58,0,False,within_sla,SMB,LATAM,Free
E00008029,C004736,2024-01-02 16:01:00,2024-01-04 01:46:45,2024-01-04 16:01:00,2024-01-02,resolved,medium,Feature Request,Feature Request,chat,5.0,33.8,33.76,0,False,within_sla,SMB,LATAM,Free
E00008030,C004736,2024-01-01 19:05:00,2024-01-08 20:42:35,2024-01-04 19:05:00,2024-01-01,resolved,low,Bug,Bug,email,4.0,169.6,169.63,0,True,beyond_sla,SMB,LATAM,Free
E00008031,C004737,2023-10-05 16:48:00,2023-10-06 18:40:37,2023-10-08 16:48:00,2023-10-05,resolved,low,Bug,Bug,phone,4.0,25.9,25.88,0,False,within_sla,Mid-Market,APAC,Pro
E00008032,C004737,2024-09-03 20:46:00,2024-09-04 15:06:53,2024-09-05 20:46:00,2024-09-03,resolved,medium,Outage,Outage,phone,3.0,18.3,18.35,0,False,within_sla,Mid-Market,APAC,Pro
E00008033,C004738,2025-04-02 05:52:00,2025-04-11 03:28:00,2025-04-05 05:52:00,2025-04-02,resolved,low,Outage,Outage,portal,4.0,213.6,213.6,0,True,beyond_sla,SMB,North America,Pro
E00008034,C004738,2025-05-29 00:17:00,2025-05-31 16:41:24,2025-06-01 00:17:00,2025-05-29,resolved,low,How-to,How-to,chat,4.0,64.4,64.41,0,False,within_sla,SMB,North America,Pro
E00008035,C004738,2023-11-10 07:11:00,2023-11-12 10:29:46,2023-11-13 07:11:00,2023-11-10,resolved,low,Billing,Billing,chat,5.0,51.3,51.31,0,False,within_sla,SMB,North America,Pro
E00008036,C004738,2024-01-07 13:38:00,,2024-01-10 13:38:00,2024-01-07,pending,low,How-to,How-to,chat,,,17386.37,1,True,pending_beyond_sla,SMB,North America,Pro
E00008037,C004738,2025-05-26 08:05:00,2025-05-28 03:40:16,2025-05-29 08:05:00,2025-05-26,resolved,low,How-to,How-to,email,5.0,43.6,43.59,0,False,within_sla,SMB,North America,Pro
E00008038,C004738,2025-07-30 11:20:00,2025-07-30 13:55:58,2025-08-01 11:20:00,2025-07-30,resolved,medium,Bug,Bug,portal,5.0,2.6,2.6,0,False,within_sla,SMB,North America,Pro
E00008039,C004739,2025-09-05 13:27:00,,2025-09-07 13:27:00,2025-09-05,pending,medium,Feature Request,Feature Request,phone,,,2818.55,1,True,pending_beyond_sla,SMB,LATAM,Starter
E00008040,C004740,2024-08-22 21:39:00,2024-08-24 09:03:20,2024-08-25 21:39:00,2024-08-22,resolved,low,How-to,How-to,email,3.0,35.4,35.41,0,False,within_sla,Startup,APAC,Free
E00008041,C004740,2025-04-01 22:16:00,2025-04-02 04:46:20,2025-04-04 22:16:00,2025-04-01,resolved,low,Feature Request,Feature Request,chat,4.0,6.5,6.51,0,False,within_sla,Startup,APAC,Free
E00008042,C004741,2025-04-02 08:20:00,2025-04-03 15:21:15,2025-04-03 08:20:00,2025-04-02,resolved,high,How-to,How-to,email,3.0,31.0,31.02,0,True,beyond_sla,SMB,Europe,Starter
E00008043,C004741,2023-01-14 22:23:00,2023-01-16 06:59:48,2023-01-16 22:23:00,2023-01-14,resolved,medium,Bug,Bug,email,5.0,32.6,32.61,0,False,within_sla,SMB,Europe,Starter
E00008044,C004741,2025-05-28 11:16:00,2025-06-01 03:16:23,2025-05-30 11:16:00,2025-05-28,resolved,medium,Billing,Billing,chat,2.0,88.0,88.01,0,True,beyond_sla,SMB,Europe,Starter
